timestamp,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2026-03-25 10:32:00,0.0,0.0,0.0,0.0,0.0
2026-03-25 10:32:05,0.0,0.0,0.0,0.0,0.0
2026-03-25 10:32:10,0.0,0.0,0.0,0.0,0.0
2026-03-25 10:32:15,0.6,0.0,0.0,0.0,0.0
2026-03-25 10:32:20,0.6,0.4,0.4,0.0,0.4
2026-03-25 10:32:25,0.6,0.4,0.4,0.3333333333333333,0.4
2026-03-25 10:32:30,2.466666666666667,0.4,0.4,0.3333333333333333,0.4
2026-03-25 10:32:35,2.466666666666667,1.8,0.9333333333333333,0.3333333333333333,1.0666666666666667
2026-03-25 10:32:40,2.466666666666667,1.8,0.9333333333333333,0.8,1.0666666666666667
2026-03-25 10:32:45,3.6,1.8,0.9333333333333333,0.8,1.0666666666666667
2026-03-25 10:32:50,3.6,3.066666666666667,0.9333333333333333,0.8,1.7333333333333334
2026-03-25 10:32:55,3.6,3.066666666666667,0.9333333333333333,2.2666666666666666,1.7333333333333334
2026-03-25 10:33:00,7.6,3.066666666666667,0.9333333333333333,2.2666666666666666,1.7333333333333334
2026-03-25 10:33:05,7.6,5.199999999999999,2.6,2.2666666666666666,2.6666666666666665
2026-03-25 10:33:10,7.6,5.199999999999999,2.6,2.6,2.6666666666666665
2026-03-25 10:33:45,12.0,5.199999999999999,2.6,2.6,2.6666666666666665
2026-03-25 10:33:50,12.0,5.533333333333333,3.3333333333333335,2.6,2.8
2026-03-25 10:33:55,12.0,5.533333333333333,3.3333333333333335,3.466666666666667,2.8
2026-03-25 10:34:00,12.6,5.533333333333333,3.3333333333333335,3.466666666666667,2.8
2026-03-25 10:34:05,12.6,6.066666666666666,4.066666666666666,3.466666666666667,3.0
2026-03-25 10:34:10,12.6,6.066666666666666,4.066666666666666,4.533333333333333,3.0
2026-03-25 10:34:45,12.933333333333334,6.066666666666666,4.066666666666666,4.533333333333333,3.0
2026-03-25 10:34:50,12.933333333333334,7.7333333333333325,4.933333333333334,4.533333333333333,3.6666666666666665
2026-03-25 10:34:55,12.933333333333334,7.7333333333333325,4.933333333333334,4.666666666666667,3.6666666666666665
2026-03-25 10:35:00,12.133333333333333,7.7333333333333325,4.933333333333334,4.666666666666667,3.6666666666666665
2026-03-25 10:35:05,12.133333333333333,7.4,4.2,4.666666666666667,3.8666666666666667
2026-03-25 10:35:10,12.133333333333333,7.4,4.2,3.466666666666667,3.8666666666666667
2026-03-25 10:35:45,12.066666666666666,7.4,4.2,3.466666666666667,3.8666666666666667
2026-03-25 10:35:50,12.066666666666666,8.466666666666667,5.2,3.466666666666667,2.933333333333333
2026-03-25 10:35:55,12.066666666666666,8.466666666666667,5.2,4.733333333333333,2.933333333333333
2026-03-25 10:36:00,11.0,8.466666666666667,5.2,4.733333333333333,2.933333333333333
2026-03-25 10:36:05,11.0,8.333333333333334,4.8,4.733333333333333,3.6
2026-03-25 10:36:10,11.0,8.333333333333334,4.8,3.4,3.6
