,timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
10,2022-01-12 12:01:03,3036.6972477064223,3000.0,3076.0881537110413,41666.66666666667,2692.3076923076924,2611.1111111111113,3000.0,118749.99999999999,3000.0,2200.0,469.65317919075153,2125.0,5544.871794871795,1799.9999999999998,2733.3333333333335,4666.05504587156,4600.0,4736.958676679875,190000.00000000003,4538.461538461538,4622.9629629629635,4600.0,381617.6470588235,4600.000000000001,4440.0,4158.590308370044,4425.000000000001,9160.25641025641,4359.999999999999,4546.666666666667,7225.000000000014,4959.999999999999,8635.734965001675,244000.00000000006,4953.846153846154,53500.00000000068,4960.000000000001,788999.9999999998,4960.0,4943.999999999999,4931.718061674009,4942.5,9973.71794871795,4936.0,4954.666666666666
11,2022-01-12 12:01:04,3036.6972477064223,3000.0,3076.0881537110413,41666.66666666667,2692.3076923076924,2611.1111111111113,3000.0,64705.88235294119,3000.0,2000.0,445.77205882352945,1933.3333333333335,5544.871794871795,1799.9999999999998,2733.3333333333335,4666.05504587156,4600.0,4736.958676679875,190000.00000000003,4538.461538461538,4622.9629629629635,4600.0,366666.66666666674,4600.000000000001,4400.0,4103.773584905661,4386.666666666667,9160.25641025641,4359.999999999999,4546.666666666667,7225.000000000014,4959.999999999999,8635.734965001675,244000.00000000006,4953.846153846154,53500.00000000068,4960.000000000001,869999.9999999993,4960.0,4939.999999999999,4927.358490566039,4938.666666666666,9973.71794871795,4936.0,4954.666666666666
12,2022-01-12 12:01:05,3036.6972477064223,3000.0,3076.0881537110413,47500.0,2692.3076923076924,2611.1111111111113,3000.0,64705.88235294119,3000.0,2000.0,445.77205882352945,1933.3333333333335,5544.871794871795,1799.9999999999998,2733.3333333333335,4666.05504587156,4600.0,4736.958676679875,182500.00000000012,4538.461538461538,4622.9629629629635,4600.0,366666.66666666674,4600.000000000001,4400.0,4103.773584905661,4386.666666666667,9160.25641025641,4359.999999999999,4546.666666666667,7225.000000000014,4959.999999999999,8635.734965001675,243250.0,4953.846153846154,53500.00000000068,4960.000000000001,869999.9999999993,4960.0,4939.999999999999,4927.358490566039,4938.666666666666,9973.71794871795,4936.0,4954.666666666666
13,2022-01-12 12:01:06,3036.6972477064223,3000.0,3076.0881537110413,47500.0,2692.3076923076924,2611.1111111111113,3000.0,64705.88235294119,3000.0,2000.0,445.77205882352945,1933.3333333333335,5544.871794871795,2750.0,2666.6666666666665,4666.05504587156,4600.0,4736.958676679875,182500.00000000012,4538.461538461538,4622.9629629629635,4600.0,366666.66666666674,4600.000000000001,4400.0,4103.773584905661,4386.666666666667,9160.25641025641,4550.000000000001,4533.333333333333,7225.000000000014,4959.999999999999,8635.734965001675,243250.0,4953.846153846154,53500.00000000068,4960.000000000001,869999.9999999993,4960.0,4939.999999999999,4927.358490566039,4938.666666666666,9973.71794871795,4955.0,4953.333333333333
14,2022-01-12 12:01:07,3036.6972477064223,3000.0,3076.0881537110413,47500.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,2000.0,445.77205882352945,1933.3333333333335,5544.871794871795,2750.0,2666.6666666666665,4666.05504587156,4600.0,4736.958676679875,182500.00000000012,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4400.0,4103.773584905661,4386.666666666667,9160.25641025641,4550.000000000001,4533.333333333333,7225.000000000014,4959.999999999999,8635.734965001675,243250.0,4953.103448275861,4994.209354120267,4960.000000000001,869999.9999999993,4960.0,4939.999999999999,4927.358490566039,4938.666666666666,9973.71794871795,4955.0,4953.333333333333
15,2022-01-12 12:01:08,3036.6972477064223,3000.0,3076.0881537110413,47500.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1857.142857142857,429.08438061041306,2042.553191489362,5544.871794871795,2750.0,2666.6666666666665,4666.05504587156,4600.0,4736.958676679875,182500.00000000012,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4371.428571428572,4056.9269521410583,4408.510638297873,9160.25641025641,4550.000000000001,4533.333333333333,7225.000000000014,4959.999999999999,8635.734965001675,243250.0,4953.103448275861,4994.209354120267,4960.000000000001,869999.9999999993,4960.0,4937.142857142858,4923.828715365239,4940.851063829788,9973.71794871795,4955.0,4953.333333333333
16,2022-01-12 12:01:09,3036.6972477064223,3000.0,3076.0881537110413,47500.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,2294.1176470588234,390.8629441624366,1873.5632183908044,5544.871794871795,2750.0,2666.6666666666665,4666.05504587156,4600.0,4736.958676679875,182500.00000000012,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4458.823529411765,3916.3636363636374,4374.712643678161,9160.25641025641,4550.000000000001,4533.333333333333,7225.000000000014,4959.999999999999,8635.734965001675,243250.0,4953.103448275861,4994.209354120267,4960.000000000001,869999.9999999993,4960.0,4945.882352941176,4924.363636363637,4937.471264367815,9973.71794871795,4955.0,4953.333333333333
17,2022-01-12 12:01:10,3036.6972477064223,3000.0,3076.0881537110413,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,2294.1176470588234,390.8629441624366,1873.5632183908044,5544.871794871795,2750.0,2666.6666666666665,4666.05504587156,4600.0,4736.958676679875,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4458.823529411765,3916.3636363636374,4374.712643678161,9160.25641025641,4550.000000000001,4533.333333333333,7225.000000000014,4959.999999999999,8635.734965001675,246999.99999999997,4953.103448275861,4994.209354120267,4960.000000000001,869999.9999999993,4960.0,4945.882352941176,4924.363636363637,4937.471264367815,9973.71794871795,4955.0,4953.333333333333
18,2022-01-12 12:01:11,3036.6972477064223,3000.0,3076.0881537110413,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,2294.1176470588234,390.8629441624366,1873.5632183908044,4068.1818181818185,2750.0,2666.6666666666665,4666.05504587156,4600.0,4736.958676679875,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4458.823529411765,3916.3636363636374,4374.712643678161,8641.304347826086,4550.000000000001,4533.333333333333,7225.000000000014,4959.999999999999,8635.734965001675,246999.99999999997,4953.103448275861,4994.209354120267,4960.000000000001,869999.9999999993,4960.0,4945.882352941176,4924.363636363637,4937.471264367815,9961.95652173913,4955.0,4953.333333333333
19,2022-01-12 12:01:12,3036.6972477064223,3000.0,3109.090747469001,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4666.05504587156,4600.0,4796.363345444202,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,7225.000000000014,4960.0,9033.331975258337,246999.99999999997,4953.103448275861,4994.209354120267,4960.000000000001,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
20,2022-01-12 12:01:13,3036.6972477064223,3000.0,3109.090747469001,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4666.05504587156,4600.0,4796.363345444202,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,7225.000000000014,4960.0,9033.331975258337,246999.99999999997,4953.103448275861,4994.209354120267,4960.0,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
21,2022-01-12 12:01:14,3000.0,3000.0,3109.090747469001,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4796.363345444202,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,9033.331975258337,246999.99999999997,4953.103448275861,4994.209354120267,4960.0,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
22,2022-01-12 12:01:15,3000.0,3000.0,3109.090747469001,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4796.363345444202,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,9033.331975258337,246999.99999999997,4953.103448275861,4994.209354120267,4960.0,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
23,2022-01-12 12:01:16,3000.0,3000.0,3073.1716934704605,100000.0,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4731.709048246829,220000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,8583.351296695495,246999.99999999997,4953.103448275861,4994.209354120267,4960.0,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
24,2022-01-12 12:01:17,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4994.209354120267,4960.0,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
25,2022-01-12 12:01:18,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2527.839643652561,3000.0,64705.88235294119,3000.0,1947.368421052632,381.60136286201026,1691.3580246913582,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4541.20267260579,4600.0,366666.66666666674,4600.000000000001,4389.473684210526,3858.631921824105,4338.2716049382725,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4994.209354120267,4960.0,869999.9999999993,4960.0,4938.9473684210525,4909.315960912052,4933.827160493827,9961.95652173913,4955.0,4953.333333333333
26,2022-01-12 12:01:19,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2527.839643652561,3000.0,74342.1052631579,3000.0,1900.0,376.67224080267556,1909.0909090909092,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4541.20267260579,4600.0,276136.36363636353,4600.000000000001,4380.000000000001,3819.867549668873,4381.818181818183,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4994.209354120267,4960.0,477613.63636363624,4960.0,4938.000000000001,4893.907284768211,4938.181818181818,9961.95652173913,4955.0,4953.333333333333
27,2022-01-12 12:01:20,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2527.839643652561,3000.0,74342.1052631579,3000.0,1900.0,376.67224080267556,1909.0909090909092,4068.1818181818185,2750.0,2666.6666666666665,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4541.20267260579,4600.0,276136.36363636353,4600.000000000001,4380.000000000001,3819.867549668873,4381.818181818183,8641.304347826086,4550.000000000001,4533.333333333333,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4994.209354120267,4960.0,477613.63636363624,4960.0,4938.000000000001,4893.907284768211,4938.181818181818,9961.95652173913,4955.0,4953.333333333333
28,2022-01-12 12:01:21,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2527.839643652561,3000.0,74342.1052631579,3000.0,1900.0,376.67224080267556,1909.0909090909092,4068.1818181818185,2846.153846153846,2627.906976744186,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4541.20267260579,4600.0,276136.36363636353,4600.000000000001,4380.000000000001,3819.867549668873,4381.818181818183,8641.304347826086,4569.230769230769,4525.581395348837,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4994.209354120267,4960.0,477613.63636363624,4960.0,4938.000000000001,4893.907284768211,4938.181818181818,9961.95652173913,4956.923076923077,4952.558139534884
29,2022-01-12 12:01:22,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,1900.0,376.67224080267556,1909.0909090909092,4068.1818181818185,2846.153846153846,2627.906976744186,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4380.000000000001,3819.867549668873,4381.818181818183,8641.304347826086,4569.230769230769,4525.581395348837,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4938.000000000001,4893.907284768211,4938.181818181818,9961.95652173913,4956.923076923077,4952.558139534884
30,2022-01-12 12:01:23,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,1999.9999999999998,404.9912434325744,1827.5862068965519,4068.1818181818185,2846.153846153846,2627.906976744186,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4400.0,3963.1728045325776,4365.51724137931,8641.304347826086,4569.230769230769,4525.581395348837,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4939.999999999999,4906.515580736543,4936.55172413793,9961.95652173913,4956.923076923077,4952.558139534884
31,2022-01-12 12:01:24,3000.0,3000.0,3073.1716934704605,125000.00000000001,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,1933.333333333333,477.8543307086614,1947.368421052632,4068.1818181818185,2846.153846153846,2627.906976744186,4600.0,4600.0,4731.709048246829,225000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4386.666666666667,4161.1231101511885,4389.473684210526,8641.304347826086,4569.230769230769,4525.581395348837,4960.0,4960.0,8583.351296695495,247500.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4938.666666666666,4916.112311015118,4938.9473684210525,9961.95652173913,4956.923076923077,4952.558139534884
32,2022-01-12 12:01:25,3000.0,3000.0,3073.1716934704605,100000.00000000003,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,1933.333333333333,477.8543307086614,1947.368421052632,4068.1818181818185,2846.153846153846,2627.906976744186,4600.0,4600.0,4731.709048246829,220000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4386.666666666667,4161.1231101511885,4389.473684210526,8641.304347826086,4569.230769230769,4525.581395348837,4960.0,4960.0,8583.351296695495,247000.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4938.666666666666,4916.112311015118,4938.9473684210525,9961.95652173913,4956.923076923077,4952.558139534884
33,2022-01-12 12:01:26,3000.0,3000.0,3073.1716934704605,100000.00000000003,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,1933.333333333333,477.8543307086614,1947.368421052632,6170.212765957446,2846.153846153846,2627.906976744186,4600.0,4600.0,4731.709048246829,220000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4386.666666666667,4161.1231101511885,4389.473684210526,9276.595744680852,4569.230769230769,4525.581395348837,4960.0,4960.0,8583.351296695495,247000.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4938.666666666666,4916.112311015118,4938.9473684210525,9975.531914893618,4956.923076923077,4952.558139534884
34,2022-01-12 12:01:27,3000.0,3000.0,3078.6516853932585,100000.00000000003,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,2428.5714285714284,1055.5555555555559,1969.0721649484537,6170.212765957446,2846.153846153846,2627.906976744186,4600.0,4600.0,4741.573033707866,220000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4485.714285714285,4217.460317460318,4393.814432989691,9276.595744680852,4569.230769230769,4525.581395348837,4960.0,4960.000000000001,8678.571428571431,247000.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4948.571428571428,4928.8888888888905,4939.381443298968,9975.531914893618,4956.923076923077,4952.558139534884
35,2022-01-12 12:01:28,3000.0,3000.0,3078.6516853932585,100000.00000000003,2655.1724137931033,2519.84126984127,3000.0,74342.1052631579,3000.0,2428.5714285714284,1055.5555555555559,1969.0721649484537,6170.212765957446,2846.153846153846,2627.906976744186,4600.0,4600.0,4741.573033707866,220000.0,4531.0344827586205,4510.317460317459,4600.0,276136.36363636353,4600.000000000001,4485.714285714285,4217.460317460318,4393.814432989691,9276.595744680852,4569.230769230769,4525.581395348837,4960.0,4960.000000000001,8678.571428571431,247000.0,4953.103448275861,4958.174603174603,4960.0,477613.63636363624,4960.0,4948.571428571428,4928.8888888888905,4939.381443298968,9975.531914893618,4956.923076923077,4952.558139534884
