timestamp,details-v1&p50,productpage-v1&p50,ratings-v1&p50,reviews-v1&p50,reviews-v2&p50,reviews-v3&p50,details-v1&p90,productpage-v1&p90,ratings-v1&p90,reviews-v1&p90,reviews-v2&p90,reviews-v3&p90,details-v1&p99,productpage-v1&p99,ratings-v1&p99,reviews-v1&p99,reviews-v2&p99,reviews-v3&p99
2023-09-24 06:44:01,0.4166666666666667,62.49999999999999,0.25,0.25,17.5,10.833333333333334,4.0,2275.0,0.45,0.44999999999999996,3333.333333333333,24.833333333333336,4.9,4728.57142857143,0.49500000000000005,0.49500000000000005,4833.333333333332,47.375
2023-09-24 06:44:06,0.4050000000000001,62.49999999999999,0.25,0.25,13.75,7.5000000000000036,4.053333333333335,2275.0,0.45,0.44999999999999996,2899.9999999999995,23.050000000000004,29.750000000000096,4728.57142857143,0.49500000000000005,0.495,4790.0,44.249999999999986
2023-09-24 06:44:11,0.4050000000000001,75.0,0.25,0.25,13.75,7.5000000000000036,4.053333333333335,2531.250000000001,0.45,0.44999999999999996,2899.9999999999995,23.050000000000004,29.750000000000096,4753.124999999998,0.49500000000000005,0.495,4790.0,44.249999999999986
2023-09-24 06:44:16,0.3726415094339623,75.0,0.2540983606557377,0.25,14.16666666666667,7.5000000000000036,3.8960000000000017,2531.250000000001,0.4573770491803279,0.44999999999999996,2950.0,23.050000000000004,30.250000000000036,4753.124999999998,2.519999999999998,0.495,4794.999999999999,44.249999999999986
2023-09-24 06:44:21,0.37019230769230765,75.0,0.2540983606557377,0.25,17.499999999999993,5.0,3.768000000000001,2531.250000000001,0.4573770491803279,0.44999999999999996,3805.5555555555547,23.333333333333336,4.876800000000001,4753.124999999998,2.519999999999998,0.495,4880.555555555556,44.99999999999997
2023-09-24 06:44:26,0.37019230769230765,70.13888888888889,0.2540983606557377,0.25,17.499999999999993,5.0,3.768000000000001,1850.0000000000055,0.4573770491803279,0.44999999999999996,3805.5555555555547,23.333333333333336,4.876800000000001,5849.999999999976,2.519999999999998,0.495,4880.555555555556,44.99999999999997
2023-09-24 06:44:31,0.36818181818181817,70.13888888888889,0.2576923076923077,0.25,16.136363636363637,5.0,3.753846153846154,1850.0000000000055,0.4638461538461539,0.44999999999999996,3694.4444444444443,23.333333333333336,4.875384615384615,5849.999999999976,3.6599999999999917,0.495,4869.444444444443,44.99999999999997
2023-09-24 06:44:36,0.37500000000000006,70.13888888888889,0.2576923076923077,0.2631578947368421,16.81818181818182,10.75,3.8000000000000003,1850.0000000000055,0.4638461538461539,0.4736842105263158,3166.666666666668,23.35,4.879999999999999,5849.999999999976,3.6599999999999917,4.199999999999995,4816.666666666668,44.75
2023-09-24 06:44:41,0.37500000000000006,70.83333333333333,0.2576923076923077,0.2631578947368421,16.81818181818182,10.75,3.8000000000000003,1693.7499999999986,0.4638461538461539,0.4736842105263158,3166.666666666668,23.35,4.879999999999999,4391.666666666665,3.6599999999999917,4.199999999999995,4816.666666666668,44.75
2023-09-24 06:44:46,0.40760869565217395,70.83333333333333,0.25,0.2631578947368421,19.375,10.75,3.9655172413793105,1693.7499999999986,0.45,0.4736842105263158,3416.6666666666656,23.35,4.8965517241379315,4391.666666666665,0.495,4.199999999999995,4841.666666666668,44.75
2023-09-24 06:44:51,0.39285714285714285,70.83333333333333,0.25,0.25,15.624999999999996,5.0,3.900000000000001,1693.7499999999986,0.45,0.45,3812.4999999999995,33.33333333333333,4.890000000000001,4391.666666666665,0.495,0.49499999999999994,4881.25,48.33333333333332
2023-09-24 06:44:56,0.39285714285714285,68.93939393939394,0.25,0.25,15.624999999999996,5.0,3.900000000000001,2678.571428571428,0.45,0.45,3812.4999999999995,33.33333333333333,4.890000000000001,6250.0,0.495,0.49499999999999994,4881.25,48.33333333333332
2023-09-24 06:45:01,0.3679245283018868,68.93939393939394,0.25,0.25,15.000000000000004,5.0,3.9913043478260892,2678.571428571428,0.45,0.45,3750.000000000001,33.33333333333333,40.249999999999936,6250.0,0.495,0.49499999999999994,4875.0,48.33333333333332
2023-09-24 06:45:06,0.39444444444444443,68.93939393939394,0.25,0.25,10.83333333333333,4.8,4.15,2678.571428571428,0.45,0.45,3781.250000000001,21.833333333333332,41.12500000000001,6250.0,0.495,0.49499999999999994,4878.125000000001,24.683333333333337
2023-09-24 06:45:11,0.39444444444444443,68.75,0.25,0.25,10.83333333333333,4.8,4.15,1975.0000000000027,0.45,0.45,3781.250000000001,21.833333333333332,41.12500000000001,8150.000000000009,0.495,0.49499999999999994,4878.125000000001,24.683333333333337
2023-09-24 06:45:16,0.3227272727272727,68.75,0.25,0.25,10.937499999999996,4.8,3.2249999999999988,1975.0000000000027,0.45,0.45,3781.250000000001,21.833333333333332,4.8225,8150.000000000009,0.49500000000000005,0.49499999999999994,4878.125000000001,24.683333333333337
2023-09-24 06:45:21,0.31666666666666665,68.75,0.25,0.25,14.6875,4.818181818181818,3.2399999999999984,1975.0000000000027,0.45,0.45,3291.666666666668,23.166666666666668,6.2000000000000055,8150.000000000009,0.49500000000000005,0.495,4829.166666666666,44.75
2023-09-24 06:45:26,0.31666666666666665,66.21621621621621,0.25,0.25,14.6875,4.818181818181818,3.2399999999999984,2500.0,0.45,0.45,3291.666666666668,23.166666666666668,6.2000000000000055,4749.999999999998,0.49500000000000005,0.495,4829.166666666666,44.75
