details-v1&cpu_usage,details-v1&cpu_limit,details-v1&mem_usage,details-v1&mem_usage_rate,details-v1&mem_limit,details-v1&fs_usage,details-v1&fs_write,details-v1&fs_read,details-v1&net_receive,details-v1&net_trainsmit,productpage-v1&cpu_usage,productpage-v1&cpu_limit,productpage-v1&mem_usage,productpage-v1&mem_usage_rate,productpage-v1&mem_limit,productpage-v1&fs_usage,productpage-v1&fs_write,productpage-v1&fs_read,productpage-v1&net_receive,productpage-v1&net_trainsmit,ratings-v1&cpu_usage,ratings-v1&cpu_limit,ratings-v1&mem_usage,ratings-v1&mem_usage_rate,ratings-v1&mem_limit,ratings-v1&fs_usage,ratings-v1&fs_write,ratings-v1&fs_read,ratings-v1&net_receive,ratings-v1&net_trainsmit,reviews-v1&cpu_usage,reviews-v1&cpu_limit,reviews-v1&mem_usage,reviews-v1&mem_usage_rate,reviews-v1&mem_limit,reviews-v1&fs_usage,reviews-v1&fs_write,reviews-v1&fs_read,reviews-v1&net_receive,reviews-v1&net_trainsmit,reviews-v2&cpu_usage,reviews-v2&cpu_limit,reviews-v2&mem_usage,reviews-v2&mem_usage_rate,reviews-v2&mem_limit,reviews-v2&fs_usage,reviews-v2&fs_write,reviews-v2&fs_read,reviews-v2&net_receive,reviews-v2&net_trainsmit,reviews-v3&cpu_usage,reviews-v3&cpu_limit,reviews-v3&mem_usage,reviews-v3&mem_usage_rate,reviews-v3&mem_limit,reviews-v3&fs_usage,reviews-v3&fs_write,reviews-v3&fs_read,reviews-v3&net_receive,reviews-v3&net_trainsmit,timestamp
0.0176430219940578,0.0,316.22265625,7.203519498428408,2048.0,0.0013487447277323091,1.1396612226025864e-07,3.2954187778583017e-09,6.075689036889882,23.40065234889691,0.08433299649962991,0.1,225.08984375,1.3352257233836713,2560.0,0.0,7.855060494631296e-08,1.758429340707111e-09,30.32958880647217,110.2058694198009,0.009972633948413022,0.0,334.6953125,2.9751245199373098,2048.0,0.00017005507063407415,1.0480274839911462e-07,3.157753161397797e-09,5.621427239534916,30.280895215051668,0.03485725466348512,0.0,841.86328125,5.78575397088537,2048.0,0.0,1.3280992223833018e-07,3.239035426189332e-09,5.898765426552536,23.876756220974748,0.05799555840355705,0.0,1282.203125,15.010359830219059,3072.0,0.00016137147259983925,2.2211903084985207e-07,6.4560972696668846e-09,12.34694624371378,59.06869467682854,0.010837767775660045,0.0,400.57421875,0.967960656228413,1024.0,0.0,1.087634928348782e-07,3.1903407713646858e-09,3.70086503159153,12.571329974954462,2023-09-24 08:16:26
0.016938453866887818,0.0,316.23828125,7.268859760293028,2048.0,0.001495726598443507,1.0561733836448466e-07,3.0559508330929224e-09,6.075689036889882,23.40065234889691,0.07969451415638779,0.1,225.08984375,1.4756326165933966,2560.0,0.0,8.107774945139902e-08,1.7941066748985516e-09,30.32958880647217,110.2058694198009,0.009584546659156833,0.0,334.859375,1.2294936045416252,2048.0,0.00013415702167118864,8.694225560267735e-08,2.3055538599226507e-09,4.877100490745773,26.928289992520916,0.03548678925568423,0.0,842.07421875,7.097758712734423,2048.0,0.0,1.4014823733375073e-07,3.4127763264108235e-09,6.523464553440773,24.916367410721236,0.05452228757458672,0.0,1281.9375,20.226927983317495,3072.0,0.00014291905534409338,2.0802672409106866e-07,5.509881518299905e-09,12.402482370825078,59.153833677222,0.01152329326884036,0.0,400.44140625,5.746707793997441,1024.0,0.0,8.784554535064016e-08,1.822800775309513e-09,3.70086503159153,12.571329974954462,2023-09-24 08:16:31
0.01761144727248769,0.0,316.25390625,7.743411421787111,2048.0,0.0011755411037354755,7.706599893882666e-08,1.5849760922430317e-09,6.719187128699297,27.212268990265134,0.09118988453812871,0.1,227.54296875,1.6614531326283168,2560.0,0.0,8.360489395648508e-08,1.829784009089992e-09,30.32958880647217,110.2058694198009,0.011470560927843643,0.0,335.33984375,2.49113317164936,2048.0,0.00018624249070277486,7.60194757095685e-08,1.1893093131402042e-09,6.35489664443605,32.56173974633455,0.03481042729389487,0.0,842.07421875,6.048674869836254,2048.0,0.0,1.1725360120905887e-07,2.1732809276269276e-09,6.523464553440773,24.916367410721236,0.057162821757632,0.0,1282.27734375,16.316614380934382,3072.0,8.991046356396446e-05,1.7070385474266884e-07,3.570728298818006e-09,13.260152920202405,62.92501790474538,0.01152527830835118,0.0,400.44140625,5.746709141402584,1024.0,0.0,8.786764587476326e-08,1.8230964344951216e-09,3.70086503159153,12.571329974954462,2023-09-24 08:16:36
0.017612049628325414,0.0,316.25390625,5.918159547752816,2048.0,0.0007966519374575118,8.686339107329822e-08,1.8418436750562035e-09,8.148252510955855,31.790134845748,0.09087193801691251,0.1,227.54296875,1.6047661650585614,2560.0,0.0,7.053795450005213e-08,1.4882653186514726e-09,31.172439558603653,102.4309291749728,0.011507414977266452,0.0,335.33984375,2.4880722116060534,2048.0,0.00018624249070277486,8.520987121493373e-08,1.531210473692722e-09,7.0568391305779015,34.267449233516196,0.02794426427713908,0.0,843.44140625,5.107141604333207,2048.0,0.0001678122650628289,9.200566008373371e-08,1.3639213289222946e-09,6.43299668977658,22.69644294092809,0.061949724752666885,0.0,1282.28125,19.4656800965943,3072.0,8.991046356396446e-05,1.6260297140919004e-07,3.042831935391935e-09,12.992432398362421,63.814008631994845,0.012192479574322877,0.0,400.51953125,6.114848198371904,1024.0,0.0,7.747971775764951e-08,1.6712384322968133e-09,3.7611363514262446,16.489739499683306,2023-09-24 08:16:41
0.016591271292370507,0.0,316.94140625,5.47286344206916,2048.0,0.0007966519374575118,8.700188370215373e-08,1.8418436750562035e-09,8.148252510955855,31.790134845748,0.09965750713887349,0.1,223.04296875,3.2487062630694234,2560.0,0.018638498891586617,7.969505662201475e-08,2.306215288853258e-09,31.172439558603664,102.43092917497282,0.01162223069289985,0.0,335.92578125,2.13071755446478,2048.0,0.00015989952507337128,8.551762646563003e-08,2.346472561067182e-09,6.962096580007237,35.116531830528515,0.02541263301922938,0.0,843.44140625,2.444279210738438,2048.0,0.0001678122650628289,8.57226432756658e-08,1.2731678814452712e-09,5.9605767464997435,19.175665389201065,0.05663655033605491,0.0,1282.1171875,15.85529223373512,3072.0,6.822309935903034e-05,1.7544408064803263e-07,4.460827740642259e-09,12.992432398362421,63.814008631994845,0.01038983958858393,0.0,400.51953125,6.984283324937943,1024.0,0.0,6.553533496798731e-08,1.463768985979625e-09,3.7611363514262446,16.489739499683306,2023-09-24 08:16:46
0.01795479703138391,0.0,317.50390625,3.6480636225819416,2048.0,0.0,9.868335886414828e-08,2.6852877933606973e-09,8.21626794960156,32.187173855267,0.09965750713887349,0.1,223.04296875,3.2487062630694234,2560.0,0.018638498891586617,8.476601099743936e-08,3.0002460250461085e-09,30.564264961369133,102.30485273329593,0.010614286184752388,0.0,335.1640625,2.7856413440328067,2048.0,0.0001777183803457689,1.074212157363893e-07,3.834047132053326e-09,7.00017857184594,33.791443759381224,0.029067944384162804,0.0,843.7734375,2.4870182520392006,2048.0,0.0002488691386340469,9.422025860414153e-08,1.2680620093887558e-09,6.320732908102523,19.123814851418217,0.05674508286919556,0.0,1282.1171875,16.430160496765208,3072.0,8.910038548390776e-05,1.96533518376204e-07,7.006787173589648e-09,11.337029995692895,58.24749176366366,0.010335744375575516,0.0,400.51953125,6.983722070038699,1024.0,0.0,7.320489248734895e-08,2.2790862639036156e-09,3.7470234615315428,13.948536380664136,2023-09-24 08:16:51
0.018044004928358774,0.0,317.50390625,2.6624337005823606,2048.0,0.0008272253464787407,1.025295115924682e-07,3.5053968202585856e-09,8.21626794960156,32.187173855267,0.10086173156093038,0.1,218.64453125,5.287092887712443,2560.0,0.024641670853570035,1.0157477308462552e-07,4.427658306945531e-09,30.624467058439638,88.60939866491405,0.011290939199867888,0.0,334.6796875,3.6702820908360323,2048.0,0.0005189351867748395,1.1563583174022852e-07,4.826288065284291e-09,6.959481006879049,34.44514882392051,0.0332630016991476,0.0,842.3125,6.381192726969441,2048.0,0.00016002662843097093,8.523908892410364e-08,2.3597480595077666e-09,6.320732908102523,19.123814851418217,0.04436113158154252,0.0,1282.109375,16.273226748344165,3072.0,7.058765066228158e-05,1.8930702307609997e-07,7.65788554659705e-09,10.417013906604144,52.7892244422005,0.01108757283824512,0.0,400.5546875,6.836851517049972,1024.0,0.0,1.0229322881291767e-07,4.715684239221924e-09,3.724710682620051,12.482136924945014,2023-09-24 08:16:56
0.018237451867763987,0.0,317.71484375,2.5248955351120688,2048.0,0.0008272253464787407,1.1030858456891594e-07,4.599181268677043e-09,8.187918204951648,34.30568683643003,0.08295410982424693,0.1,218.64453125,4.983499032515949,2560.0,0.020191590444672395,8.541397177321763e-08,4.3840241803842365e-09,30.624467058439638,88.60939866491405,0.011037173244963932,0.0,334.6796875,4.038984309857055,2048.0,0.0005189351867748395,1.1228819556506959e-07,4.926515660716506e-09,6.777389398445322,29.40959619581544,0.03362134699086159,0.0,842.3125,4.370889380104304,2048.0,0.00016002662843097093,9.427059358888553e-08,3.404154740249771e-09,6.271268841341674,21.41046899057318,0.03628140764931945,0.0,1281.96484375,24.763849130112316,3072.0,0.0,1.7642950185091245e-07,7.58537312289612e-09,11.520792388495833,59.31585386567588,0.010572386640591335,0.0,400.5546875,6.275333008033082,1024.0,0.0,1.0229322881291767e-07,4.715684239221924e-09,3.7247106826200516,12.482136924945015,2023-09-24 08:17:01
0.018079281609469377,0.0,317.72265625,1.2687531402251653,2048.0,0.0008272253464787407,1.098840314545451e-07,4.599181268677043e-09,7.845493790774844,34.457650882714816,0.09026106693076122,0.1,219.10546875,4.007269501320293,2560.0,0.03414795696283271,7.652619514348664e-08,4.66059119016605e-09,30.497009005986307,92.69618732935783,0.011594765694145602,0.0,334.46875,5.830749592150598,2048.0,0.0003412168064290706,9.897288053739793e-08,4.82841406665739e-09,4.968537714884249,22.376876931600627,0.024772217335317162,0.0,842.1875,11.967220620318098,2048.0,0.00023522415921476528,8.321017731562465e-08,3.684283374565198e-09,5.868800169665576,18.840579306347216,0.04029853192453861,0.0,1281.68359375,26.058689290323073,3072.0,0.0,1.736424765438643e-07,8.216290733906935e-09,13.143597901914957,68.87778547193724,0.01005720044293755,0.0,400.5546875,5.713814499016191,1024.0,0.0,9.848768745950135e-08,4.439935300287119e-09,3.678971235661298,13.46482040667823,2023-09-24 08:17:06
0.017715219802746922,0.0,318.09765625,1.730424004997613,2048.0,0.0007591666846617288,9.488816217226873e-08,4.8299165966651626e-09,7.851722744572033,34.29991710908048,0.09969801364898427,0.1,220.16796875,4.7048124886811316,2560.0,0.018638892407735832,8.62711853025341e-08,4.446262978030988e-09,26.38354299918404,78.30948553588037,0.011633979289714196,0.0,334.4921875,7.59514999116392,2048.0,0.0003686793610344258,9.60590904997273e-08,4.9601697974233404e-09,4.686408956324912,21.420766113689382,0.023224409120162035,0.0,842.28125,11.110205954543439,2048.0,0.00016285202092843892,7.661078371466842e-08,3.437091499750624e-09,6.177598478796413,20.571425327409276,0.039271389243912366,0.0,1281.68359375,32.62735128219107,3072.0,0.0,1.6310819179705074e-07,8.22424534416069e-09,12.452140943629782,66.22137870713442,0.011835878901530627,0.0,400.62890625,1.2521962577415582,1024.0,0.0,8.231843164460791e-08,4.597379636684371e-09,3.755651050503337,16.342139958715077,2023-09-24 08:17:11
