(node)izbp193ioajdcnpofhlr1hz_network,(node)izbp193ioajdcnpofhlr1hz_cpu,(node)izbp193ioajdcnpofhlr1hz_memory,(node)izbp1gwb52uyj3g0wn52lez_network,(node)izbp1gwb52uyj3g0wn52lez_cpu,(node)izbp1gwb52uyj3g0wn52lez_memory,(node)izbp1gwb52uyj3g0wn52lfz_network,(node)izbp1gwb52uyj3g0wn52lfz_cpu,(node)izbp1gwb52uyj3g0wn52lfz_memory,(node)dell2018_network,(node)dell2018_cpu,(node)dell2018_memory
0.011177777777777778,0.06593716509675973,0.4142637004636352,0.4138444444444444,0.22063318147752053,0.5345259430826055,0.45557777777777775,0.1862558421326217,0.33078906446920037,0.21093333333333333,0.37517190113359933,0.26432867809306804
0.011177777777777778,0.06593716509675973,0.4142637004636352,0.4138444444444444,0.22063318147752053,0.5345259430826055,0.5259777777777779,0.1828353904711124,0.33059555564817517,0.21093333333333333,0.37517190113359933,0.26432867809306804
0.012266666666666667,0.06863297992310624,0.41372935354368223,0.4138444444444444,0.22063318147752053,0.5345259430826055,0.5259777777777779,0.1828353904711124,0.33059555564817517,0.21093333333333333,0.37517190113359933,0.26432867809306804
0.012266666666666667,0.06863297992310624,0.41372935354368223,0.5031111111111111,0.21624429948650847,0.5346553210956371,0.5259777777777778,0.1828353904711124,0.33059555564817517,0.21065262315845612,0.3799208960189161,0.26531677319270525
0.012266666666666667,0.06863297992310624,0.41372935354368223,0.5031111111111111,0.21624429948650847,0.5346553210956371,0.5032222222222222,0.18894912908131434,0.3311882384346228,0.21065262315845612,0.3799208960189161,0.26531677319270525
0.011777777777777778,0.07013982859695511,0.41424766488326875,0.5031111111111111,0.21624429948650847,0.5346553210956371,0.5032222222222222,0.18894912908131434,0.3311882384346228,0.21065262315845612,0.3799208960189161,0.26531677319270525
0.011777777777777778,0.07013982859695511,0.41424766488326875,0.49922222222222223,0.18908468209625018,0.5331831655264532,0.5032222222222222,0.18894912908131434,0.3311882384346228,0.21357777777777776,0.3894282632146737,0.26441553543841556
0.011777777777777778,0.07013982859695511,0.41424766488326875,0.49922222222222223,0.18908468209625018,0.5331831655264532,0.5381777777777778,0.18072775503103666,0.331176950420063,0.21357777777777776,0.3894282632146737,0.26441553543841556
0.013355555555555555,0.07489707292339665,0.41224942465889475,0.49922222222222223,0.18908468209625018,0.5331831655264532,0.5381777777777778,0.18072775503103666,0.331176950420063,0.21357777777777776,0.3894282632146737,0.26441553543841556
0.013355555555555555,0.07489707292339665,0.41224942465889475,0.5000666666666667,0.191747572815835,0.533307581774843,0.5381777777777776,0.18072775503103677,0.331176950420063,0.21564444444444444,0.3887752445419749,0.26485600858576197
0.013355555555555555,0.07489707292339665,0.41224942465889475,0.5000666666666667,0.191747572815835,0.533307581774843,0.4589111111111112,0.18179195753777033,0.3312670064483093,0.21564444444444444,0.3887752445419749,0.26485600858576197
0.011866666666666668,0.07231906131885213,0.4122395963999605,0.5000666666666667,0.191747572815835,0.533307581774843,0.4589111111111112,0.18179195753777033,0.3312670064483093,0.21564444444444444,0.3887752445419749,0.26485600858576197
0.011866666666666668,0.07231906131885213,0.4122395963999605,0.40975555555555554,0.1841011430540027,0.533547979271732,0.4589111111111111,0.18179195753777033,0.3312670064483093,0.21543658466119964,0.38524498262138407,0.26433164757496025
0.011866666666666668,0.07231906131885213,0.4122395963999605,0.40975555555555554,0.1841011430540027,0.533547979271732,0.5402444444444445,0.1770478554521997,0.33090690637944004,0.21543658466119964,0.38524498262138407,0.26433164757496025
0.012044444444444444,0.07672778561361526,0.4127625632306211,0.40975555555555554,0.1841011430540027,0.533547979271732,0.5402444444444445,0.1770478554521997,0.33090690637944004,0.21543658466119964,0.38524498262138407,0.26433164757496025
0.012044444444444444,0.07672778561361526,0.4127625632306211,0.47775555555555554,0.19198452517760423,0.5336707829466134,0.5402444444444444,0.1770478554521997,0.33090690637944004,0.21542222222222218,0.3754598491323129,0.2643561458005711
0.012044444444444444,0.07672778561361526,0.4127625632306211,0.47775555555555554,0.19198452517760423,0.5336707829466134,0.5223555555555556,0.17998730451885026,0.3310109793927991,0.21542222222222218,0.3754598491323129,0.2643561458005711
0.010688888888888888,0.07148499210073223,0.41339984823099096,0.47775555555555554,0.19198452517760423,0.5336707829466134,0.5223555555555556,0.17998730451885026,0.3310109793927991,0.21542222222222218,0.3754598491323129,0.2643561458005711
0.010688888888888888,0.07148499210073223,0.41339984823099096,0.47486666666666666,0.1881450729399211,0.5338009052243412,0.5223555555555555,0.17998730451885037,0.3310109793927991,0.21428888888888886,0.3756596060943902,0.26484710014008533
0.010688888888888888,0.07148499210073223,0.41339984823099096,0.47486666666666666,0.1881450729399211,0.5338009052243412,0.5480000000000002,0.1784067327642198,0.33088606696794504,0.21428888888888886,0.3756596060943902,0.26484710014008533
0.012155555555555555,0.0719765342960701,0.4127082491680896,0.47486666666666666,0.1881450729399211,0.5338009052243412,0.5480000000000002,0.1784067327642198,0.33088606696794504,0.21428888888888886,0.3756596060943902,0.26484710014008533
0.012155555555555555,0.0719765342960701,0.4127082491680896,0.500311111111111,0.23032187482076139,0.5341395456611353,0.548,0.17840673276422014,0.33088606696794504,0.2174,0.3738241308793273,0.2647642021039274
0.012155555555555555,0.0719765342960701,0.4127082491680896,0.500311111111111,0.23032187482076139,0.5341395456611353,0.4625555555555556,0.18146718146656027,0.33118240836116886,0.2174,0.3738241308793273,0.2647642021039274
0.011888888888888888,0.0681818181817666,0.4136657284990024,0.500311111111111,0.23032187482076139,0.5341395456611353,0.4625555555555556,0.18146718146656027,0.33118240836116886,0.2174,0.3738241308793273,0.2647642021039274
0.011888888888888888,0.0681818181817666,0.4136657284990024,0.41126666666666667,0.21997697178929077,0.534055815882807,0.46255555555555555,0.18146718146656016,0.33118240836116886,0.21533333333333335,0.374502732646806,0.26413640414054657
0.011888888888888888,0.0681818181817666,0.4136657284990024,0.41126666666666667,0.21997697178929077,0.534055815882807,0.5380444444444444,0.18257261410804426,0.3313126546830127,0.21533333333333335,0.374502732646806,0.26413640414054657
0.013044444444444444,0.06943974749198589,0.41388867479377467,0.41126666666666667,0.21997697178929077,0.534055815882807,0.5380444444444444,0.18257261410804426,0.3313126546830127,0.21533333333333335,0.374502732646806,0.26413640414054657
0.013044444444444444,0.06943974749198589,0.41388867479377467,0.5013333333333333,0.2322231185894662,0.5335814711830633,0.5380444444444443,0.18257261410804437,0.3313126546830127,0.21693333333333334,0.37341513292431905,0.2644543861598388
0.013044444444444444,0.06943974749198589,0.41388867479377467,0.5013333333333333,0.2322231185894662,0.5335814711830633,0.5255111111111112,0.18958657671721568,0.33133523071213233,0.21693333333333334,0.37341513292431905,0.2644543861598388
0.011977777777777778,0.06966912800879355,0.4146076895263348,0.5013333333333333,0.2322231185894662,0.5335814711830633,0.5255111111111112,0.18958657671721568,0.33133523071213233,0.21693333333333334,0.37341513292431905,0.2644543861598388
0.011977777777777778,0.06966912800879355,0.4146076895263348,0.47884444444444435,0.1878354203932716,0.5336718993436578,0.525511111111111,0.18958657671721568,0.33133523071213233,0.21337777777777778,0.37414030261346876,0.2639745673774204
0.011977777777777778,0.06966912800879355,0.4146076895263348,0.47884444444444435,0.1878354203932716,0.5336718993436578,0.5497555555555556,0.18008767881904864,0.33153332916545103,0.21337777777777778,0.37414030261346876,0.2639745673774204
0.013244444444444444,0.07218587863731696,0.4122861513107018,0.47884444444444435,0.1878354203932716,0.5336718993436578,0.5497555555555556,0.18008767881904864,0.33153332916545103,0.21337777777777778,0.37414030261346876,0.2639745673774204
0.013244444444444444,0.07218587863731696,0.4122861513107018,0.5665777777777777,0.19519960813180515,0.5342999347031773,0.5497555555555554,0.18008767881904875,0.33153332916545103,0.21684444444444442,0.37450732505387974,0.26388993714349207
0.013244444444444444,0.07218587863731696,0.4122861513107018,0.5665777777777777,0.19519960813180515,0.5342999347031773,0.4621333333333334,0.18040166204983454,0.3313776537998186,0.21684444444444442,0.37450732505387974,0.26388993714349207
0.011822222222222222,0.07222190900378067,0.4134645078292428,0.5665777777777777,0.19519960813180515,0.5342999347031773,0.4621333333333334,0.18040166204983454,0.3313776537998186,0.21684444444444442,0.37450732505387974,0.26388993714349207
0.011822222222222222,0.07222190900378067,0.4134645078292428,0.4095777777777777,0.18667435823499945,0.5343832923491574,0.46213333333333334,0.18040166204983454,0.3313776537998186,0.214,0.37494418812326835,0.2642423156613692
0.011822222222222222,0.07222190900378067,0.4134645078292428,0.4095777777777777,0.18667435823499945,0.5343832923491574,0.5377333333333334,0.1737875288685906,0.3315819544589394,0.214,0.37494418812326835,0.2642423156613692
0.012066666666666667,0.07263294422810918,0.4129472310432283,0.4095777777777777,0.18667435823499945,0.5343832923491574,0.5377333333333334,0.1737875288685906,0.3315819544589394,0.214,0.37494418812326835,0.2642423156613692
0.012066666666666667,0.07263294422810918,0.4129472310432283,0.3523004333333334,0.1905503634487441,0.534310850585389,0.5377333333333334,0.17378752886859072,0.3315819544589394,0.2133111111111111,0.3735396978942104,0.26349920281784034
0.012066666666666667,0.07263294422810918,0.4129472310432283,0.31742265555555554,0.190550363448744,0.534310850585389,0.5224666666666667,0.18268953172769942,0.33098294542257367,0.2133111111111111,0.3735396978942104,0.26349920281784034
0.010666666666666666,0.06879828568230517,0.41306361832008154,0.28254487777777776,0.1905503634487441,0.534310850585389,0.5224666666666667,0.18268953172769942,0.33098294542257367,0.2133111111111111,0.3735396978942104,0.26349920281784034
0.010666666666666666,0.06879828568230517,0.41306361832008154,0.46071111111111107,0.18880719989822004,0.5342938565414913,0.5224666666666667,0.18268953172769942,0.33098294542257367,0.2104888888888889,0.37291224937694745,0.26411066863081395
0.010666666666666666,0.06879828568230517,0.41306361832008154,0.46071111111111107,0.18880719989822004,0.5342938565414913,0.550088888888889,0.17536775310047537,0.33134961982959316,0.2104888888888889,0.37291224937694745,0.26411066863081395
0.011755555555555554,0.06988549833631008,0.41340605555242316,0.46071111111111107,0.18880719989822004,0.5342938565414913,0.550088888888889,0.17536775310047537,0.33134961982959316,0.2104888888888889,0.37291224937694745,0.26411066863081395
0.011755555555555554,0.06988549833631008,0.41340605555242316,0.49773333333333336,0.22454865316881134,0.5344290646279768,0.5500888888888888,0.17536775310047537,0.33134961982959316,0.2118222222222222,0.37361860465113816,0.26387434736355786
0.011755555555555554,0.06988549833631008,0.41340605555242316,0.49773333333333336,0.22454865316881134,0.5344290646279768,0.4615555555555556,0.18171856978100642,0.33114655961163275,0.2118222222222222,0.37361860465113816,0.26387434736355786
0.011666666666666665,0.07043762688904565,0.41410024099925463,0.49773333333333336,0.22454865316881134,0.5344290646279768,0.4615555555555556,0.18171856978100642,0.33114655961163275,0.2118222222222222,0.37361860465113816,0.26387434736355786
0.011666666666666665,0.07043762688904565,0.41410024099925463,0.22766673333333334,0.25166949068112765,0.5345559617586876,0.46155555555555555,0.18171856978100664,0.33114655961163275,0.21004444444444442,0.37474890261142946,0.2638508389652444
0.011666666666666665,0.07043762688904565,0.41410024099925463,0.2564889555555555,0.2516694906811273,0.5345559617586876,0.5360666666666667,0.18113642918966033,0.3306631596914179,0.21004444444444442,0.37474890261142946,0.2638508389652444
0.0116,0.07090519670845497,0.41319397207015723,0.28531117777777776,0.25166949068112754,0.5345559617586876,0.5360666666666667,0.18113642918966033,0.3306631596914179,0.21004444444444442,0.37474890261142946,0.2638508389652444
0.0116,0.07090519670845497,0.41319397207015723,0.45013333333333333,0.2363245430976071,0.5346643763161081,0.5360666666666667,0.18113642918966033,0.3306631596914179,0.21044444444444443,0.37429814449860765,0.263906764207548
0.0116,0.07090519670845497,0.41319397207015723,0.45013333333333333,0.2363245430976071,0.5346643763161081,0.5266000000000001,0.18681445560558008,0.33076586821950055,0.21044444444444443,0.37429814449860765,0.263906764207548
0.011977777777777778,0.07322990126908646,0.4141680042582225,0.45013333333333333,0.2363245430976071,0.5346643763161081,0.5266000000000001,0.18681445560558008,0.33076586821950055,0.21044444444444443,0.37429814449860765,0.263906764207548
0.011977777777777778,0.07322990126908646,0.4141680042582225,0.48462222222222223,0.193912842979738,0.534886539327939,0.5266000000000001,0.1868144556055802,0.33076586821950055,0.20817777777777777,0.37441497659906875,0.26402529602641256
0.011977777777777778,0.07322990126908646,0.4141680042582225,0.48462222222222223,0.193912842979738,0.534886539327939,0.5528444444444446,0.1804954096649658,0.3302959891079343,0.20817777777777777,0.37441497659906875,0.26402529602641256
0.0124,0.07220623907048884,0.4142859433654338,0.48462222222222223,0.193912842979738,0.534886539327939,0.5528444444444446,0.1804954096649658,0.3302959891079343,0.20817777777777777,0.37441497659906875,0.26402529602641256
0.0124,0.07220623907048884,0.4142859433654338,0.5012888888888889,0.19186381996572,0.5349681603562944,0.5528444444444445,0.1804954096649657,0.3302959891079343,0.2107111111111111,0.3740854903999651,0.26382609328280926
0.0124,0.07220623907048884,0.4142859433654338,0.5012888888888889,0.19186381996572,0.5349681603562944,0.46784444444444456,0.17871775636246034,0.3308726702034125,0.2107111111111111,0.3740854903999651,0.26382609328280926
0.01231111111111111,0.07183567518762624,0.4144488855530284,0.5012888888888889,0.19186381996572,0.5349681603562944,0.46784444444444456,0.17871775636246034,0.3308726702034125,0.2107111111111111,0.3740854903999651,0.26382609328280926
0.01231111111111111,0.07183567518762624,0.4144488855530284,0.35572355,0.1829437229441747,0.5344805429361341,0.4678444444444444,0.17871775636246023,0.3308726702034125,0.20977777777777779,0.37499999999995837,0.26339873534715347
0.01231111111111111,0.07183567518762624,0.4144488855530284,0.3205068833333333,0.18294372294417494,0.5344805429361341,0.5352666666666668,0.1765520424648961,0.3306779209412269,0.20977777777777779,0.37499999999995837,0.26339873534715347
0.011444444444444445,0.06835485872181213,0.4139279878295118,0.28529021666666665,0.18294372294417505,0.5344805429361341,0.5352666666666668,0.1765520424648961,0.3306779209412269,0.20977777777777779,0.37499999999995837,0.26339873534715347
0.011444444444444445,0.06835485872181213,0.4139279878295118,0.26175075,0.1906412478325733,0.5346119056550224,0.5352666666666667,0.1765520424648961,0.3306779209412269,0.2115111111111111,0.3736386276623519,0.26348633506297403
0.011444444444444445,0.06835485872181213,0.4139279878295118,0.22488963888888894,0.19064124783257308,0.5346119056550224,0.515888888888889,0.17799446111303152,0.3318010163678692,0.2115111111111111,0.3736386276623519,0.26348633506297403
0.011177777777777778,0.0682010492468047,0.41373762997225844,0.1880285277777778,0.19064124783257297,0.5346119056550224,0.515888888888889,0.17799446111303152,0.3318010163678692,0.2115111111111111,0.3736386276623519,0.26348633506297403
0.011177777777777778,0.0682010492468047,0.41373762997225844,0.1553255166666667,0.2760290556911681,0.5346054553609882,0.515888888888889,0.17799446111303152,0.3318010163678692,0.21008888888888888,0.3773339284386038,0.26315276326374765
0.011177777777777778,0.0682010492468047,0.41373762997225844,0.18703107222222223,0.276029055691168,0.5346054553609882,0.5414222222222222,0.17341640706067185,0.33147341585740286,0.21008888888888888,0.3773339284386038,0.26315276326374765
0.012244444444444443,0.06818950930625323,0.4137898749276459,0.21873662777777775,0.2760290556911682,0.5346054553609882,0.5414222222222222,0.17341640706067185,0.33147341585740286,0.21008888888888888,0.3773339284386038,0.26315276326374765
0.012244444444444443,0.06818950930625323,0.4137898749276459,0.34088573333333333,0.23782334112055092,0.5345389677147898,0.5414222222222222,0.17341640706067174,0.33147341585740286,0.21088888888888885,0.38287668686569776,0.26490723214840284
0.012244444444444443,0.06818950930625323,0.4137898749276459,0.38404128888888883,0.23782334112055104,0.5345389677147898,0.4609111111111112,0.18265235457075124,0.33329835289260956,0.21088888888888885,0.38287668686569776,0.26490723214840284
0.012155555555555555,0.0685163254951624,0.4143785359101304,0.42719684444444445,0.23782334112055104,,0.4609111111111112,0.18265235457075124,0.33329835289260956,0.21088888888888885,0.38287668686569776,0.26490723214840284
0.012155555555555555,0.0685163254951624,0.4143785359101304,0.4772666666666667,0.21793613212504048,,0.4609111111111111,0.18265235457075113,0.33329835289260956,0.20704444444444442,0.3853333829161989,0.26428735280340127
0.012155555555555555,0.0685163254951624,0.4143785359101304,0.4772666666666667,0.21793613212504048,,0.5406666666666667,0.17968389478534674,0.33321846848187864,0.20704444444444442,0.3853333829161989,0.26428735280340127
0.012377777777777776,0.07748265944842048,0.4166783485007508,0.4772666666666667,0.21793613212504048,,0.5406666666666667,0.17968389478534674,0.33321846848187864,0.20704444444444442,0.3853333829161989,0.26428735280340127
0.012377777777777776,0.07748265944842048,0.4166783485007508,0.5079111111111111,0.19226327944513022,,0.5406666666666666,0.17968389478534674,0.33321846848187864,0.21328888888888886,0.3824502695668216,0.2638119882438212
0.012377777777777776,0.07748265944842048,0.4166783485007508,0.5079111111111111,0.19226327944513022,,0.5232666666666668,0.19064084831752104,0.3329160489269688,0.21328888888888886,0.3824502695668216,0.2638119882438212
0.011466666666666667,0.07762608597542864,0.41742995167082986,0.5079111111111111,0.19226327944513022,,0.5232666666666668,0.19064084831752104,0.3329160489269688,0.21328888888888886,0.3824502695668216,0.2638119882438212
0.011466666666666667,0.07762608597542864,0.41742995167082986,0.4134222222222222,0.181167369089422,,0.5232666666666667,0.19064084831752104,0.3329160489269688,0.21146666666666666,0.3773283265791666,0.2636684632856971
0.011466666666666667,0.07762608597542864,0.41742995167082986,0.4134222222222222,0.181167369089422,,0.5494666666666668,0.17734870316936702,0.33266386723905583,0.21146666666666666,0.3773283265791666,0.2636684632856971
0.011866666666666668,0.07743537645295617,0.41737977582258645,0.4134222222222222,0.181167369089422,,0.5494666666666668,0.17734870316936702,0.33266386723905583,0.21146666666666666,0.3773283265791666,0.2636684632856971
0.011866666666666668,0.07743537645295617,0.41737977582258645,0.4957555555555555,0.18896774565772423,,0.5494666666666667,0.1773487031693669,0.33266386723905583,0.21695555555555554,0.37498140710990446,0.2629008522165574
0.011866666666666668,0.07743537645295617,0.41737977582258645,0.4957555555555555,0.18896774565772423,,0.4662666666666667,0.18012565565718874,0.33268321812115836,0.21695555555555554,0.37498140710990446,0.2629008522165574
0.011800000000000001,0.06847537932195813,0.417613584929865,,,,0.4662666666666667,0.18012565565718874,0.33268321812115836,0.21695555555555554,0.37498140710990446,0.2629008522165574
0.011800000000000001,0.06847537932195813,0.417613584929865,,,,0.46626666666666666,0.18012565565718885,0.33268321812115836,0.21026666666666669,0.37489315842283055,0.2633314270909297
0.011800000000000001,0.06847537932195813,0.417613584929865,,,,0.5404444444444446,0.16951303946430463,0.333115511865564,0.21026666666666669,0.37489315842283055,0.2633314270909297
0.012488888888888888,0.06880604590833506,0.41696543711698886,,,,0.5404444444444446,0.16951303946430463,0.333115511865564,0.21026666666666669,0.37489315842283055,0.2633314270909297
0.012488888888888888,0.06880604590833506,0.41696543711698886,,,,0.5404444444444445,0.16951303946430474,0.333115511865564,0.21166666666666667,0.37351771309615855,0.26327104762578785
0.012488888888888888,0.06880604590833506,0.41696543711698886,,,,0.5234888888888889,0.1777598338914883,0.3327360609145922,0.21166666666666667,0.37351771309615855,0.26327104762578785
(node)izbp193ioajdcnpofhlr1hz_network,(node)izbp193ioajdcnpofhlr1hz_cpu,(node)izbp193ioajdcnpofhlr1hz_memory,(node)izbp1gwb52uyj3g0wn52lez_network,(node)izbp1gwb52uyj3g0wn52lez_cpu,(node)izbp1gwb52uyj3g0wn52lez_memory,(node)izbp1gwb52uyj3g0wn52lfz_network,(node)izbp1gwb52uyj3g0wn52lfz_cpu,(node)izbp1gwb52uyj3g0wn52lfz_memory,(node)dell2018_network,(node)dell2018_cpu,(node)dell2018_memory
0.012488888888888888,0.06880604590833506,0.41696543711698886,0.4957555555555555,0.18896774565772423,0.5345389677147898,0.5234888888888889,0.1777598338914883,0.3327360609145922,0.21166666666666667,0.37351771309615855,0.26327104762578785
0.011797902595094206,0.06753100338223939,0.4181060324301508,0.4957555555555555,0.18896774565772423,0.5345389677147898,0.5234888888888889,0.1777598338914883,0.3327360609145922,0.21166666666666667,0.37351771309615855,0.26327104762578785
0.011797902595094206,0.06753100338223939,0.4181060324301508,0.47177777777777774,0.1820385547739688,0.534592802861152,0.5234888888888888,0.17775983389148842,0.3327360609145922,0.20828888888888886,0.37491638795988746,0.26290530643939575
0.011797902595094206,0.06753100338223939,0.4181060324301508,0.47177777777777774,0.1820385547739688,0.534592802861152,0.5475333333333334,0.17219498125117694,0.33302669627847803,0.20828888888888886,0.37491638795988746,0.26290530643939575
