timestamp,details-v1-748db46fff-ns657_cpu,details-v1-748db46fff-ns657_memory,details-v1-748db46fff-ns657_network,details-v1-748db46fff-rhq6n_cpu,details-v1-748db46fff-rhq6n_memory,details-v1-748db46fff-rhq6n_network,productpage-v1-68bc78ddff-qrn85_cpu,productpage-v1-68bc78ddff-qrn85_memory,productpage-v1-68bc78ddff-qrn85_network,ratings-v1-bb6554c6c-8vqrc_cpu,ratings-v1-bb6554c6c-8vqrc_memory,ratings-v1-bb6554c6c-8vqrc_network,ratings-v1-bb6554c6c-h5fj6_cpu,ratings-v1-bb6554c6c-h5fj6_memory,ratings-v1-bb6554c6c-h5fj6_network,reviews-v1-6b67998796-knlvb_cpu,reviews-v1-6b67998796-knlvb_memory,reviews-v1-6b67998796-knlvb_network,reviews-v2-7b54f65748-l5kk8_cpu,reviews-v2-7b54f65748-l5kk8_memory,reviews-v2-7b54f65748-l5kk8_network,reviews-v2-7b54f65748-678mv_cpu,reviews-v2-7b54f65748-678mv_memory,reviews-v2-7b54f65748-678mv_network,reviews-v3-5fdbd4557-257lq_cpu,reviews-v3-5fdbd4557-257lq_memory,reviews-v3-5fdbd4557-257lq_network,reviews-v1-6b67998796-thwll_cpu,reviews-v1-6b67998796-thwll_memory,reviews-v1-6b67998796-thwll_network,reviews-v2-7b54f65748-pm8pj_cpu,reviews-v2-7b54f65748-pm8pj_memory,reviews-v2-7b54f65748-pm8pj_network
2023-09-24 11:30:30,1.6795126951243404,156.942336,87.41686431132283,2.1735798077116146,149.786624,35.489964296953964,36.027866100415245,235.270144,5630.658639151825,0.6238205133051199,152.04352,140.0707350345953,0.5259880327736411,132.714496,49.43823440784216,0.8628536244395898,494.73536,59.97343354789674,1.4678428951849518,517.185536,552.9912060398041,2.884380511204584,439.861248,58.88814128553272,2.732509320917914,434.008064,61.53213988020452,0.45184733531928,273.465344,83.5472052609279,0.4645108572650331,328.753152,85.48792578097317
2023-09-24 11:30:35,1.6795126951243404,156.942336,87.41686431132283,1.8705814947101997,149.786624,35.298533179953246,37.09097107217512,235.311104,2943.2873363913154,0.6148305113881214,152.04352,129.07666556666172,0.5022527869672544,132.714496,45.86548451638667,0.8628536244395898,494.73536,63.42375082272184,2.0541778172488043,517.206016,487.0373386439193,2.8046428722838948,439.922688,41.019785097850885,2.692113046456374,434.008064,27.531615650359168,0.45184733531928,273.63328,83.66761295280057,0.46397403181410485,328.753152,55.83008142687035
2023-09-24 11:30:40,1.4265127688560264,156.942336,86.54092802283871,2.1122916120874984,149.786624,22.652443881186343,37.09097107217512,235.311104,3623.133484892045,0.5864900106469747,151.420928,129.07666556666172,0.4761015990205514,132.714496,46.628026554330596,0.48581589999976416,494.731264,64.8171457804682,2.0541778172488043,517.206016,600.6545629707817,2.8046428722838948,439.984128,60.892356167307234,2.730135050514509,434.008064,34.207676211715956,0.45184733531928,273.63328,83.98111512268531,0.4637147341351337,330.825728,52.19217307455998
2023-09-24 11:30:45,1.56453914618248,156.942336,86.54092802283871,2.1122916120874984,149.786624,18.184711804982356,29.843189263721705,232.034304,5081.5195436448475,0.5864900106469747,151.420928,96.5968617876651,0.46941763522569824,131.964928,47.04191057897301,0.6622010643039491,494.73536,68.12275665871049,2.0541778172488043,517.206016,600.654562970782,2.8046428722838948,439.984128,45.762435986699145,2.730135050514509,434.008064,54.374593572778814,0.4598238439542386,273.63328,58.49522361361193,0.4637147341351337,330.825728,41.951761811667275
2023-09-24 11:30:50,1.56453914618248,156.942336,85.03955563906817,2.132125721798888,149.786624,13.526696258205654,26.107733829105385,232.01792,3671.0619330652526,0.5864900106469747,151.334912,96.5968617876651,0.46941763522569824,131.19488,47.04191057897301,0.7926780777920739,494.73536,68.12275665871049,2.134694196265224,517.226496,378.83662226873037,2.7329009155130586,440.020992,56.9715663507981,2.698536909707378,434.008064,54.374593572778814,0.45982384395423864,273.330176,62.74913569959475,0.45691473805887517,330.825728,76.57146686444447
2023-09-24 11:30:55,1.56453914618248,156.942336,88.91441061288286,2.025598507064948,149.786624,33.20920427670604,35.00827377595451,232.01792,5065.045345107851,0.47482570913748673,151.863296,96.5968617876651,0.46941763522569824,131.35872,48.420607954776564,0.7926780777920739,494.866432,61.516985175147155,2.134694196265224,517.226496,477.6934314374206,1.998189445001164,440.057856,53.59080607128958,2.698536909707378,434.03264,53.46096525427221,0.45982384395423864,272.883712,74.49235801033676,0.4569147380588751,324.927488,79.799947717378
2023-09-24 11:31:00,1.385385380185319,156.942336,88.91441061288286,2.025598507064948,149.786624,33.933977756417356,34.4214309981026,233.12384,4642.037661853716,0.5629435805469316,152.092672,89.77844333914047,0.47464644654563193,131.35872,48.420607954776564,0.6727568940398801,494.866432,53.11814228719095,2.134694196265224,517.226496,588.1067903343337,2.217802075926589,440.057856,53.59080607128957,2.503848439618721,434.057216,50.080662201059134,0.4554414054790539,272.883712,74.49235801033676,0.3673346998510241,324.927488,79.799947717378
2023-09-24 11:31:05,1.586790919904719,156.983296,108.19132477260364,2.044711888905129,149.786624,33.933977756417356,35.72123449298226,233.12384,4642.037661853716,0.5629435805469316,152.092672,89.77844333914047,0.45362295887402837,131.596288,49.525258706870446,0.7941497728853595,494.862336,78.01848958592483,2.134694196265224,519.294976,588.1067903343336,2.6353515711050997,440.05376,20.025624999999998,3.0496822658237877,434.057216,50.080662201059134,0.4554414054790539,272.91648,83.06584874827995,0.46932412831236336,324.927488,79.09315293156789
2023-09-24 11:31:10,1.586790919904719,158.244864,108.19132477260364,2.0486987283654887,149.786624,40.441554141008,35.72123449298226,233.12384,3301.1385910397394,0.4775372207171211,152.092672,89.77844333914047,0.47193930412373114,131.694592,49.525258706870446,0.7941497728853595,494.73536,69.22606582351197,0.9955691333336366,519.294976,588.1067903343336,2.012156808328021,440.082432,54.02951211340578,3.0496822658237877,434.057216,54.587215550123396,0.4554414054790539,272.91648,85.9132228075191,0.46932412831236336,325.246976,79.09315293156789
2023-09-24 11:31:15,1.4788557818142858,158.244864,113.43294988147251,2.1670632203024858,149.786624,40.441554141008,35.55243920356223,236.163072,5610.1042766464925,0.5534679834615087,151.59296,124.45846382915778,0.47193930412373114,132.030464,28.265545178853383,0.7685994657707811,494.73536,69.22606582351197,0.9955691333336366,519.294976,588.1067903343336,1.7925441774025959,440.082432,54.02951211340578,2.4741140375269395,433.639424,42.844297530864196,0.46048652771926973,273.702912,77.51577467467698,0.46932412831236336,325.246976,74.158620240982
