timestamp,details-v1&p50,ratings-v1&p50,reviews-v1&p50,reviews-v2&p50,reviews-v3&p50,details-v1&p90,ratings-v1&p90,reviews-v1&p90,reviews-v2&p90,reviews-v3&p90,details-v1&p99,ratings-v1&p99,reviews-v1&p99,reviews-v2&p99,reviews-v3&p99
2026-03-25 10:33:45,3.661538461538462,3.3499999999999996,3.0363636363636366,15.08064516129032,16.08108108108108,8.059523809523812,6.916666666666663,4.665454545454546,23.596774193548384,23.216216216216218,9.913095238095236,17.95,7.200000000000017,42.66666666666667,24.82162162162162
2026-03-25 10:33:50,3.661538461538462,3.4,3.028985507246377,15.08064516129032,15.4375,8.059523809523812,7.249999999999998,4.6521739130434785,23.596774193548384,23.087500000000002,9.913095238095236,16.899999999999963,6.5000000000000195,42.66666666666667,24.80875
2026-03-25 10:33:55,3.661538461538462,3.4,3.028985507246377,15.08064516129032,15.4375,8.059523809523812,7.249999999999998,4.6521739130434785,23.596774193548384,23.087500000000002,9.913095238095236,16.899999999999963,6.5000000000000195,42.66666666666667,24.80875
2026-03-25 10:34:00,3.6811594202898554,3.4,3.028985507246377,15.08064516129032,15.4375,8.16666666666667,7.249999999999998,4.6521739130434785,23.596774193548384,23.087500000000002,11.125000000000165,16.899999999999963,6.5000000000000195,42.66666666666667,24.80875
2026-03-25 10:34:05,3.6811594202898554,3.4,3.029850746268657,15.08064516129032,14.207317073170731,8.16666666666667,7.249999999999998,4.653731343283582,23.596774193548384,22.841463414634145,11.125000000000165,16.899999999999963,6.599999999999962,42.66666666666667,24.784146341463416
2026-03-25 10:34:10,3.6811594202898554,3.4,3.029850746268657,15.272277227722771,14.207317073170731,8.16666666666667,7.249999999999998,4.653731343283582,23.173267326732674,22.841463414634145,11.125000000000165,16.899999999999963,6.599999999999962,24.9509900990099,24.784146341463416
2026-03-25 10:34:15,3.6811594202898554,3.4,3.029850746268657,15.272277227722771,14.207317073170731,8.16666666666667,7.249999999999998,4.653731343283582,23.173267326732674,22.841463414634145,11.125000000000165,16.899999999999963,6.599999999999962,24.9509900990099,24.784146341463416
2026-03-25 10:34:20,3.6811594202898554,3.2735849056603774,3.0,15.272277227722771,14.207317073170731,8.16666666666667,5.8750000000000036,4.6,23.173267326732674,22.841463414634145,11.125000000000165,9.748214285714283,4.960000000000001,24.9509900990099,24.784146341463416
2026-03-25 10:34:25,3.6811594202898554,3.2735849056603774,3.0,15.357142857142858,14.207317073170731,8.16666666666667,5.8750000000000036,4.6,23.35714285714286,22.841463414634145,11.125000000000165,9.748214285714283,4.960000000000001,36.000000000000085,24.784146341463416
2026-03-25 10:34:30,3.647887323943662,3.2735849056603774,3.0,15.357142857142858,14.207317073170731,8.056179775280897,5.8750000000000036,4.6,23.35714285714286,22.841463414634145,9.957303370786516,9.748214285714283,4.960000000000001,36.000000000000085,24.784146341463416
2026-03-25 10:34:35,3.647887323943662,3.5054945054945055,3.0,15.357142857142858,14.852941176470587,8.056179775280897,7.636363636363637,4.6,23.35714285714286,23.111764705882354,9.957303370786516,9.968181818181819,4.96,36.000000000000085,24.970000000000002
2026-03-25 10:34:40,3.647887323943662,3.5054945054945055,3.0,15.357142857142858,14.852941176470587,8.056179775280897,7.636363636363637,4.6,23.35714285714286,23.111764705882354,9.957303370786516,9.968181818181819,4.96,36.000000000000085,24.970000000000002
2026-03-25 10:34:45,3.7132867132867133,3.5054945054945055,3.0,15.357142857142858,14.852941176470587,8.224489795918368,7.636363636363637,4.6,23.35714285714286,23.111764705882354,10.449999999999951,9.968181818181819,4.96,36.000000000000085,24.970000000000002
2026-03-25 10:34:50,3.7132867132867133,3.203703703703704,3.0277777777777777,15.357142857142858,14.852941176470587,8.224489795918368,4.966666666666667,4.65,23.35714285714286,23.111764705882354,10.449999999999951,9.459090909090909,6.349999999999989,36.000000000000085,24.970000000000002
2026-03-25 10:34:55,3.7132867132867133,3.203703703703704,3.0277777777777777,15.561797752808989,14.852941176470587,8.224489795918368,4.966666666666667,4.65,23.1123595505618,23.111764705882354,10.449999999999951,9.459090909090909,6.349999999999989,24.81123595505618,24.970000000000002
2026-03-25 10:35:00,3.6521739130434785,3.203703703703704,3.0277777777777777,15.561797752808989,14.852941176470587,8.104651162790699,4.966666666666667,4.65,23.1123595505618,23.111764705882354,11.274999999999965,9.459090909090909,6.349999999999989,24.81123595505618,24.970000000000002
2026-03-25 10:35:05,3.6521739130434785,3.317757009345794,3.0338983050847457,15.561797752808989,15.514705882352942,8.104651162790699,6.352941176470589,4.661016949152543,23.1123595505618,23.10294117647059,11.274999999999965,9.63529411764706,7.000000000000007,24.81123595505618,24.810294117647057
2026-03-25 10:35:10,3.6521739130434785,3.317757009345794,3.0338983050847457,14.642857142857142,15.514705882352942,8.104651162790699,6.352941176470589,4.661016949152543,23.214285714285715,23.10294117647059,11.274999999999965,9.63529411764706,7.000000000000007,70.00000000000007,24.810294117647057
2026-03-25 10:35:15,3.6521739130434785,3.317757009345794,3.0338983050847457,14.642857142857142,15.514705882352942,8.104651162790699,6.352941176470589,4.661016949152543,23.214285714285715,23.10294117647059,11.274999999999965,9.63529411764706,7.000000000000007,70.00000000000007,24.810294117647057
2026-03-25 10:35:20,3.6521739130434785,3.320754716981132,3.0,14.642857142857142,14.423076923076923,8.104651162790699,6.382352941176472,4.6,23.214285714285715,22.884615384615387,11.274999999999965,9.638235294117644,4.96,70.00000000000007,24.78846153846154
2026-03-25 10:35:25,3.6521739130434785,3.320754716981132,3.0,15.491071428571427,14.423076923076923,8.104651162790699,6.382352941176472,4.6,23.3125,22.884615384615387,11.274999999999965,9.638235294117644,4.96,63.49999999999989,24.78846153846154
2026-03-25 10:35:30,3.806324110671937,3.320754716981132,3.0,15.491071428571427,14.423076923076923,8.392857142857144,6.382352941176472,4.6,23.3125,22.884615384615387,11.687500000000048,9.638235294117644,4.96,63.49999999999989,24.78846153846154
2026-03-25 10:35:35,3.806324110671937,3.5301204819277108,3.0,15.491071428571427,15.073529411764705,8.392857142857144,7.738095238095237,4.6,23.3125,23.367647058823525,11.687500000000048,9.988095238095237,4.960000000000001,63.49999999999989,76.49999999999984
2026-03-25 10:35:40,3.806324110671937,3.5301204819277108,3.0,15.304878048780488,15.073529411764705,8.392857142857144,7.738095238095237,4.6,23.0609756097561,23.367647058823525,11.687500000000048,9.988095238095237,4.960000000000001,24.806097560975605,76.49999999999984
2026-03-25 10:35:45,3.6277372262773726,3.5301204819277108,3.0,15.304878048780488,15.073529411764705,8.28947368421053,7.738095238095237,4.6,23.0609756097561,23.367647058823525,19.599999999999966,9.988095238095237,4.960000000000001,24.806097560975605,76.49999999999984
2026-03-25 10:35:50,3.6277372262773726,3.336633663366337,3.0338983050847457,15.304878048780488,15.670731707317072,8.28947368421053,6.625000000000004,4.661016949152543,23.0609756097561,23.426829268292682,19.599999999999966,9.943750000000001,7.000000000000007,24.806097560975605,170.4999999999995
2026-03-25 10:35:55,3.6277372262773726,3.336633663366337,3.0338983050847457,15.204081632653061,15.670731707317072,8.28947368421053,6.625000000000004,4.661016949152543,23.53061224489796,23.426829268292682,19.599999999999966,9.943750000000001,7.000000000000007,147.99999999999886,170.4999999999995
2026-03-25 10:36:00,3.6719999999999997,3.336633663366337,3.0338983050847457,15.204081632653061,15.670731707317072,8.328947368421051,6.625000000000004,4.661016949152543,23.53061224489796,23.426829268292682,18.73750000000002,9.943750000000001,7.000000000000007,147.99999999999886,170.4999999999995
2026-03-25 10:36:05,3.6719999999999997,3.4516129032258065,3.0,15.204081632653061,15.576923076923077,8.328947368421051,7.666666666666669,4.6,23.53061224489796,23.423076923076923,18.73750000000002,164.4999999999997,4.96,147.99999999999886,74.50000000000006
2026-03-25 10:36:10,3.6719999999999997,3.4516129032258065,3.0,16.900000000000002,15.576923076923077,8.328947368421051,7.666666666666669,4.6,23.62,23.423076923076923,18.73750000000002,164.4999999999997,4.96,36.000000000000085,74.50000000000006
2026-03-25 10:36:15,3.6719999999999997,3.4516129032258065,3.0,16.900000000000002,15.576923076923077,8.328947368421051,7.666666666666669,4.6,23.62,23.423076923076923,18.73750000000002,164.4999999999997,4.96,36.000000000000085,74.50000000000006
2026-03-25 10:36:20,3.6719999999999997,3.5319148936170213,3.0,16.900000000000002,15.357142857142858,8.328947368421051,7.620000000000001,4.6,23.62,23.071428571428573,18.73750000000002,9.762,4.96,36.000000000000085,24.807142857142857
2026-03-25 10:36:25,3.6719999999999997,3.5319148936170213,3.0,16.900000000000002,15.357142857142858,8.328947368421051,7.620000000000001,4.6,23.62,23.071428571428573,18.73750000000002,9.762,4.96,36.000000000000085,24.807142857142857
2026-03-25 10:36:30,3.6865671641791042,3.5319148936170213,3.0,16.900000000000002,15.357142857142858,8.218390804597702,7.620000000000001,4.6,23.62,23.071428571428573,14.199999999999871,9.762,4.96,36.000000000000085,24.807142857142857
2026-03-25 10:36:35,3.6865671641791042,3.344086021505376,3.0277777777777777,16.900000000000002,14.144736842105262,8.218390804597702,6.59375,4.65,23.62,22.82894736842105,14.199999999999871,9.659375,14.049999999999967,36.000000000000085,24.782894736842106
2026-03-25 10:36:40,3.6865671641791042,3.344086021505376,3.0277777777777777,16.900000000000002,14.144736842105262,8.218390804597702,6.59375,4.65,23.62,22.82894736842105,14.199999999999871,9.659375,14.049999999999967,36.000000000000085,24.782894736842106
2026-03-25 10:36:45,3.6865671641791042,3.344086021505376,3.0277777777777777,16.900000000000002,14.144736842105262,8.218390804597702,6.59375,4.65,23.62,22.82894736842105,14.199999999999871,9.659375,14.049999999999967,36.000000000000085,24.782894736842106
2026-03-25 10:36:50,3.6865671641791042,3.3392857142857144,3.0,16.900000000000002,15.333333333333334,8.218390804597702,6.552631578947372,4.6,23.62,23.333333333333336,14.199999999999871,9.655263157894737,4.96,36.000000000000085,70.00000000000007
2026-03-25 10:36:55,3.6865671641791042,3.3392857142857144,3.0,14.908088235294116,15.333333333333334,8.218390804597702,6.552631578947372,4.6,23.069852941176467,23.333333333333336,14.199999999999871,9.655263157894737,4.96,24.90625,70.00000000000007
2026-03-25 10:37:00,3.7481481481481485,3.3392857142857144,3.0,14.908088235294116,15.333333333333334,8.472826086956523,6.552631578947372,4.6,23.069852941176467,23.333333333333336,18.816666666666674,9.655263157894737,4.96,24.90625,70.00000000000007
