timestamp,(node)izbp193ioajdcnpofhlr1hz_network,(node)izbp193ioajdcnpofhlr1hz_cpu,(node)izbp193ioajdcnpofhlr1hz_memory,(node)izbp1gwb52uyj3g0wn52lez_network,(node)izbp1gwb52uyj3g0wn52lez_cpu,(node)izbp1gwb52uyj3g0wn52lez_memory,(node)izbp1gwb52uyj3g0wn52lfz_network,(node)izbp1gwb52uyj3g0wn52lfz_cpu,(node)izbp1gwb52uyj3g0wn52lfz_memory,(node)dell2018_network,(node)dell2018_cpu,(node)dell2018_memory
2023-09-25 02:06:39,0.012555555555555554,0.06016351846607704,0.4193330129665772,0.42191111111111107,0.17508378597142382,0.5705761402631323,0.49060000000000004,0.17280747275594666,0.31931423947063925,0.27517777777777774,0.10592724113172558,0.23007892140499056
2023-09-25 02:06:44,0.012555555555555554,0.06016351846607704,0.4193330129665772,0.3075555555555555,0.1674278776666298,0.5694397721160736,0.49060000000000004,0.17280747275594666,0.31931423947063925,0.2742,0.10501526055993371,0.22957856370615096
2023-09-25 02:06:49,0.013155555555555556,0.06090340043979936,0.4193087009576345,0.3075555555555555,0.1674278776666298,0.5694397721160736,0.558688888888889,0.17212547572391845,0.3196448170398906,0.2742,0.10501526055993371,0.22957856370615096
2023-09-25 02:06:54,0.013155555555555556,0.06090340043979936,0.4193087009576345,0.3075555555555555,0.1674278776666298,0.5694397721160736,0.5586888888888888,0.17212547572391868,0.3196448170398906,0.2742,0.10501526055993371,0.22957856370615096
2023-09-25 02:06:59,0.013155555555555556,0.06090340043979936,0.4193087009576345,0.38906666666666667,0.2187247314316486,0.5691865980752323,0.5586888888888888,0.17212547572391868,0.3196448170398906,0.27686666666666665,0.10069930069932798,0.22911359233319367
2023-09-25 02:07:04,0.01191111111111111,0.0605513897503791,0.42036394560110407,0.38906666666666667,0.2187247314316486,0.5691865980752323,0.5396444444444445,0.17464431772332212,0.31955054351169887,0.27686666666666665,0.10069930069932798,0.22911359233319367
2023-09-25 02:07:09,0.01191111111111111,0.0605513897503791,0.42036394560110407,0.38906666666666667,0.2187247314316486,0.5691865980752323,0.5396444444444444,0.17464431772332223,0.31955054351169887,0.27686666666666665,0.10069930069932798,0.22911359233319367
2023-09-25 02:07:14,0.01191111111111111,0.0605513897503791,0.42036394560110407,0.3642444444444444,0.21369246741234293,0.5696351415988393,0.5396444444444444,0.17464431772332223,0.31955054351169887,0.279,0.10205316292959754,0.22982107139401586
2023-09-25 02:07:19,0.011622222222222221,0.06291932119318588,0.4210529582800754,0.3642444444444444,0.21369246741234293,0.5696351415988393,0.5673333333333335,0.16739681807733375,0.3202045040914711,0.279,0.10205316292959754,0.22982107139401586
2023-09-25 02:07:24,0.011622222222222221,0.06291932119318588,0.4210529582800754,0.3642444444444444,0.21369246741234293,0.5696351415988393,0.5673333333333334,0.16739681807733398,0.3202045040914711,0.279,0.10205316292959754,0.22982107139401586
2023-09-25 02:07:29,0.011622222222222221,0.06291932119318588,0.4210529582800754,0.3872444444444444,0.21085101476001877,0.5700100029175176,0.5673333333333334,0.16739681807733398,0.3202045040914711,0.28153333333333336,0.10027274793549656,0.22947685895134232
2023-09-25 02:07:34,0.011222222222222222,0.06125324016682665,0.4194902651095256,0.3872444444444444,0.21085101476001877,0.5700100029175176,0.6065555555555555,0.17242703533020054,0.31945701424820333,0.28153333333333336,0.10027274793549656,0.22947685895134232
2023-09-25 02:07:39,0.011222222222222222,0.06125324016682665,0.4194902651095256,0.3872444444444444,0.21085101476001877,0.5700100029175176,0.6065555555555554,0.17242703533020054,0.31945701424820333,0.28153333333333336,0.10027274793549656,0.22947685895134232
2023-09-25 02:07:44,0.011222222222222222,0.06125324016682665,0.4194902651095256,0.2961111111111111,0.16138328530263535,0.570260447987806,0.6065555555555554,0.17242703533020054,0.31945701424820333,0.28273333333333334,0.10152743729957192,0.22934224243889487
2023-09-25 02:07:49,0.012577777777777778,0.06651634723772581,0.41883953091271936,0.2961111111111111,0.16138328530263535,0.570260447987806,0.5669777777777779,0.17025936599456415,0.3195975562316787,0.28273333333333334,0.10152743729957192,0.22934224243889487
2023-09-25 02:07:54,0.012577777777777778,0.06651634723772581,0.41883953091271936,0.2961111111111111,0.16138328530263535,0.570260447987806,0.5669777777777778,0.17025936599456415,0.3195975562316787,0.28273333333333334,0.10152743729957192,0.22934224243889487
2023-09-25 02:07:59,0.012577777777777778,0.06651634723772581,0.41883953091271936,0.3908666666666667,0.16849457400137902,0.5690445675623644,0.5669777777777778,0.17025936599456415,0.3195975562316787,0.28128888888888887,0.09764373232799861,0.22914774137495425
2023-09-25 02:08:04,0.01131111111111111,0.06380941653511374,0.42069500274415333,0.3908666666666667,0.16849457400137902,0.5690445675623644,0.5558444444444446,0.17317663325310517,0.31966404387787706,0.28128888888888887,0.09764373232799861,0.22914774137495425
2023-09-25 02:08:09,0.01131111111111111,0.06380941653511374,0.42069500274415333,0.3908666666666667,0.16849457400137902,0.5690445675623644,0.5558444444444445,0.17317663325310506,0.31966404387787706,0.28128888888888887,0.09764373232799861,0.22914774137495425
2023-09-25 02:08:14,0.01131111111111111,0.06380941653511374,0.42069500274415333,0.3657777777777777,0.16167215197223828,0.5693792385874451,0.5558444444444445,0.17317663325310506,0.31966404387787706,0.28126666666666666,0.09799697656841821,0.2288695999043827
2023-09-25 02:08:19,0.011844444444444444,0.06322260447808403,0.4201653113152745,0.3657777777777777,0.16167215197223828,0.5693792385874451,0.4489777777777778,0.16681077965054336,0.3198024771113797,0.28126666666666666,0.09799697656841821,0.2288695999043827
2023-09-25 02:08:24,0.011844444444444444,0.06322260447808403,0.4201653113152745,0.3657777777777777,0.16167215197223828,0.5693792385874451,0.44897777777777775,0.16681077965054325,0.3198024771113797,0.28126666666666666,0.09799697656841821,0.2288695999043827
2023-09-25 02:08:29,0.011844444444444444,0.06322260447808403,0.4201653113152745,0.38539999999999996,0.16899780372175688,0.5697630310824784,0.44897777777777775,0.16681077965054325,0.3198024771113797,0.27997777777777777,0.09714177550636738,0.22844818093251135
2023-09-25 02:08:34,0.010955555555555553,0.05732484076435307,0.4201766914045668,0.38539999999999996,0.16899780372175688,0.5697630310824784,0.47717777777777787,0.1707471628549888,0.3197371058622257,0.27997777777777777,0.09714177550636738,0.22844818093251135
2023-09-25 02:08:39,0.010955555555555553,0.05732484076435307,0.4201766914045668,0.38539999999999996,0.16899780372175688,0.5697630310824784,0.47717777777777776,0.1707471628549887,0.3197371058622257,0.27997777777777777,0.09714177550636738,0.22844818093251135
2023-09-25 02:08:44,0.010955555555555553,0.05732484076435307,0.4201766914045668,0.28751111111111105,0.15879704456243504,0.5694546574099986,0.47717777777777776,0.1707471628549887,0.3197371058622257,0.2858,0.09819434455088882,0.2283444965231079
2023-09-25 02:08:49,0.011377777777777777,0.05501015572116186,0.4207648351102653,0.28751111111111105,0.15879704456243504,0.5694546574099986,0.6192000000000002,0.17265143271642835,0.31993942181548984,0.2858,0.09819434455088882,0.2283444965231079
2023-09-25 02:08:54,0.011377777777777777,0.05501015572116186,0.4207648351102653,0.28751111111111105,0.15879704456243504,0.5694546574099986,0.6192000000000001,0.17265143271642835,0.31993942181548984,0.2858,0.09819434455088882,0.2283444965231079
2023-09-25 02:08:59,0.011377777777777777,0.05501015572116186,0.4207648351102653,0.39355555555555555,0.21296349691402883,0.5696403514517131,0.6192000000000001,0.17265143271642835,0.31993942181548984,0.2917777777777777,0.09908617173928291,0.22812524977673207
2023-09-25 02:09:04,0.010555555555555554,0.06096461573130585,0.41793326198362196,0.39355555555555555,0.21296349691402883,0.5696403514517131,0.5520222222222222,0.17398561151126735,0.3200138482851149,0.2917777777777777,0.09908617173928291,0.22812524977673207
2023-09-25 02:09:09,0.010555555555555554,0.06096461573130585,0.41793326198362196,0.39355555555555555,0.21296349691402883,0.5696403514517131,0.5520222222222221,0.17398561151126724,0.3200138482851149,0.2917777777777777,0.09908617173928291,0.22812524977673207
2023-09-25 02:09:14,0.010555555555555554,0.06096461573130585,0.41793326198362196,0.3774444444444444,0.20690848278730622,0.5691821324870547,0.5520222222222221,0.17398561151126724,0.3200138482851149,0.2907777777777777,0.09929853673259037,0.22796836215009295
2023-09-25 02:09:19,0.01142222222222222,0.06075635461885476,0.4179560221622066,0.3774444444444444,0.20690848278730622,0.5691821324870547,0.5814666666666668,0.16778987385463895,0.3199544311535309,0.2907777777777777,0.09929853673259037,0.22796836215009295
