timestamp,adservice&p50,cartservice&p50,checkoutservice&p50,currencyservice&p50,emailservice&p50,frontend&p50,paymentservice&p50,productcatalogservice&p50,recommendationservice&p50,shippingservice&p50,adservice&p90,cartservice&p90,checkoutservice&p90,currencyservice&p90,emailservice&p90,frontend&p90,paymentservice&p90,productcatalogservice&p90,recommendationservice&p90,shippingservice&p90,adservice&p99,cartservice&p99,checkoutservice&p99,currencyservice&p99,emailservice&p99,frontend&p99,paymentservice&p99,productcatalogservice&p99,recommendationservice&p99,shippingservice&p99
2023-09-24 13:42:26,7.5,,10000.0,0.3571428571428571,0.25,,0.3333333333333333,0.25,10.394736842105262,0.25,9.5,,26000.0,3.6666666666666665,0.45,,3.3999999999999995,0.45,1149.999999999994,0.44999999999999996,9.95,,29600.000000000004,4.866666666666665,0.49500000000000005,,4.840000000000001,0.49500000000000005,20199.999999999978,0.49499999999999994
2023-09-24 13:42:31,7.5,,10000.0,,0.25,,0.3333333333333333,0.25,10.394736842105262,0.25,9.5,,26000.0,,0.45,,3.3999999999999995,0.45,1149.999999999994,0.45,9.95,,29600.000000000004,,0.49500000000000005,,4.840000000000001,0.49500000000000005,20199.999999999978,0.495
2023-09-24 13:42:36,,,1750.0,,0.25,,0.37499999999999994,,10.9375,0.25,,,24000.000000000004,,0.45,,3.8000000000000007,,6000.0000000000055,0.45,,,29400.0,,0.49500000000000005,,4.88,,24799.99999999997,0.495
2023-09-24 13:42:41,,,1750.0,,0.25,,0.44999999999999996,,10.9375,0.25,,,24000.000000000004,,0.45,,4.1000000000000005,,6000.0000000000055,0.45,,,29400.0,,0.49500000000000005,,4.91,,24799.99999999997,0.495
2023-09-24 13:42:46,,,1750.0,,0.25,,0.44999999999999996,,10.9375,0.25,,,24000.000000000004,,0.45,,4.1000000000000005,,6000.0000000000055,0.45,,,29400.0,,0.49500000000000005,,4.91,,24799.99999999997,0.495
2023-09-24 13:42:51,,,3750.0,,0.25,,0.375,,5.0,0.25,,,24000.000000000004,,0.45,,3.8000000000000007,,35.0000000000002,0.45000000000000007,,,29400.0,,0.49500000000000005,,4.88,,18799.999999999993,0.495
2023-09-24 13:42:56,,,3750.0,,0.25,,0.31250000000000006,,5.0,0.25,,,24000.000000000004,,0.45,,3.0000000000000018,,35.0000000000002,0.45,,,29400.0,,0.49500000000000005,,4.799999999999999,,18799.999999999993,0.49500000000000005
2023-09-24 13:43:01,,,3750.0,,0.25,,0.31250000000000006,,5.0,0.25,,,24000.000000000004,,0.45,,3.0000000000000018,,35.0000000000002,0.45,,,29400.0,,0.49500000000000005,,4.799999999999999,,18799.999999999993,0.495
2023-09-24 13:43:06,,,250.0,,0.25,,0.375,,4.925925925925926,0.25,,,26000.000000000004,,0.45,,3.8000000000000007,,85.00000000000003,0.44999999999999996,,,29600.0,,0.49500000000000005,,4.88,,19399.99999999993,0.495
2023-09-24 13:43:11,,,250.0,,0.25,,0.3,,4.925925925925926,0.25,,,26000.000000000004,,0.45,,2.6000000000000005,,85.00000000000003,0.45,,,29600.0,,0.49500000000000005,,4.76,,19399.99999999993,0.495
2023-09-24 13:43:16,,,250.0,,0.25,,0.3,,4.925925925925926,0.25,,,26000.000000000004,,0.45,,2.6000000000000005,,85.00000000000003,0.45,,,29600.0,,0.49500000000000005,,4.76,,19399.99999999993,0.495
2023-09-24 13:43:21,,,13333.333333333332,,0.25,,0.25,,10.340909090909093,0.25,,,26666.666666666668,,0.45,,0.45,,4625.000000000007,0.44999999999999996,,,29666.666666666664,,0.495,,0.495,,23700.000000000047,0.49499999999999994
2023-09-24 13:43:26,,,13333.333333333332,,0.25,,0.3,,10.340909090909093,0.25,,,26666.666666666668,,0.45,,2.6000000000000005,,4625.000000000007,0.45,,,29666.666666666664,,0.495,,4.76,,23700.000000000047,0.495
2023-09-24 13:43:31,,,13333.333333333332,,0.25,,0.3,,10.340909090909093,0.25,,,26666.666666666668,,0.45,,2.6000000000000005,,4625.000000000007,0.45,,,29666.666666666664,,0.495,,4.76,,23700.000000000047,0.495
2023-09-24 13:43:36,,,2500.0,,0.25,,0.375,,4.928571428571429,0.25,,,26000.000000000004,,0.45,,3.8000000000000007,,375.00000000000165,0.45,,,29600.0,,0.49499999999999994,,4.88,,19000.000000000047,0.495
2023-09-24 13:43:41,,,2500.0,,0.25,,0.4166666666666667,,4.928571428571429,0.25,,,26000.000000000004,,0.45,,4.0,,375.00000000000165,0.45,,,29600.0,,0.49499999999999994,,4.8999999999999995,,19000.000000000047,0.49500000000000005
2023-09-24 13:43:46,,,2500.0,,0.25,,0.4166666666666667,,4.928571428571429,0.25,,,26000.000000000004,,0.45,,4.0,,375.00000000000165,0.45,,,29600.0,,0.49499999999999994,,4.8999999999999995,,19000.000000000047,0.495
2023-09-24 13:43:51,,,174.99999999999997,,0.25,,0.3333333333333333,,11.249999999999998,0.25,,,25000.0,,0.45,,3.3999999999999995,,5374.999999999992,0.45,,,29499.999999999996,,0.495,,4.840000000000001,,24300.000000000007,0.495
2023-09-24 13:43:56,,,174.99999999999997,,0.25,,0.25,,11.249999999999998,0.25,,,25000.0,,0.45,,0.45,,5374.999999999992,0.45,,,29499.999999999996,,0.495,,0.495,,24300.000000000007,0.495
2023-09-24 13:44:01,,,174.99999999999997,,0.25,,0.25,,11.249999999999998,0.25,,,25000.0,,0.45,,0.45,,5374.999999999992,0.45,,,29499.999999999996,,0.495,,0.495,,24300.000000000007,0.495
2023-09-24 13:44:06,,,91.66666666666666,,,,0.2777777777777778,,10.600000000000001,0.25,,,23333.333333333332,,,,0.5,,45.0000000000002,0.45,,,29333.33333333333,,,,4.599999999999998,,17600.000000000153,0.495
2023-09-24 13:44:11,,,91.66666666666666,,,175.0,,,10.600000000000001,0.25,,,23333.333333333332,,,235.0,,,45.0000000000002,0.45,,,29333.33333333333,,,248.50000000000003,,,17600.000000000153,0.49499999999999994
2023-09-24 13:44:16,3.0,17.5,,0.41666666666666663,,175.0,,,,,4.6,23.5,,4.0,,235.0,,,,,4.960000000000001,24.85,,4.8999999999999995,,248.50000000000003,,,,
2023-09-24 13:44:21,3.0,17.5,,0.41666666666666663,,175.0,,0.25,,,4.6,23.5,,4.0,,235.0,,0.45,,,4.960000000000001,24.85,,4.8999999999999995,,248.50000000000003,,0.49500000000000005,,
2023-09-24 13:44:26,3.0,17.5,,0.41666666666666663,,,,0.25,,,4.6,23.5,,4.0,,,,0.45,,,4.960000000000001,24.85,,4.8999999999999995,,,,0.49500000000000005,,
2023-09-24 13:44:31,,,,,,,,0.25,,,,,,,,,,0.45,,,,,,,,,,0.49500000000000005,,
2023-09-24 13:44:36,3.0,,,,,,,,,,4.6,,,,,,,,,,4.960000000000001,,,,,,,,,
2023-09-24 13:44:41,3.0,7.5,,,,375.0,,0.25,,,4.6,9.5,,,,475.0,,0.45,,,4.960000000000001,9.95,,,,497.5,,0.49500000000000005,,
2023-09-24 13:44:46,3.0,7.5,,0.3125,,375.0,,0.25,,,4.6,9.5,,3.0,,475.0,,0.45,,,4.960000000000001,9.95,,4.799999999999999,,497.5,,0.49500000000000005,,
2023-09-24 13:44:51,,7.5,,0.3125,,375.0,,0.25,,,,9.5,,3.0,,475.0,,0.45,,,,9.95,,4.799999999999999,,497.5,,0.49500000000000005,,
2023-09-24 13:44:56,,17.5,,0.3125,,0.28125,,0.25,,,,23.5,,3.0,,55.000000000000036,,0.45,,,,24.85,,4.799999999999999,,95.5,,0.49500000000000005,,
2023-09-24 13:45:01,3.0,17.5,,,,0.28125,,0.25,,,4.6,23.5,,,,55.000000000000036,,0.45,,,4.960000000000001,24.85,,,,95.5,,0.49500000000000005,,
2023-09-24 13:45:06,3.0,17.5,,,,0.28125,,0.25,,,4.6,23.5,,,,55.000000000000036,,0.45,,,4.960000000000001,24.85,,,,95.5,,0.49500000000000005,,
2023-09-24 13:45:11,3.0,,,,,0.25,,,,,4.6,,,,,0.45,,,,,4.960000000000001,,,,,0.49500000000000005,,,,
2023-09-24 13:45:16,,,,,,0.25,,,,,,,,,,0.45,,,,,,,,,,0.49500000000000005,,,,
2023-09-24 13:45:21,,,,,,0.25,,,,,,,,,,0.45,,,,,,,,,,0.49500000000000005,,,,
2023-09-24 13:45:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:45:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:45:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:45:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:45:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:45:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:45:56,,,,,,75.0,,,,,,,,,,95.0,,,,,,,,,,99.5,,,,
2023-09-24 13:46:01,,37.5,,0.3571428571428571,,75.0,,,,,,47.5,,3.6666666666666665,,95.0,,,,,,49.75,,4.866666666666665,,99.5,,,,
2023-09-24 13:46:06,17.5,37.5,,0.3571428571428571,,75.0,,0.25,,,23.5,47.5,,3.6666666666666665,,95.0,,0.45,,,24.85,49.75,,4.866666666666665,,99.5,,0.49500000000000005,,
2023-09-24 13:46:11,17.5,37.5,,0.3571428571428571,,,,0.25,,,23.5,47.5,,3.6666666666666665,,,,0.45,,,24.85,49.75,,4.866666666666665,,,,0.49500000000000005,,
2023-09-24 13:46:16,17.5,,,,,,,0.25,,,23.5,,,,,,,0.45,,,24.85,,,,,,,0.49500000000000005,,
2023-09-24 13:46:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:46:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:46:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:46:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:46:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:46:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 13:46:51,3.571428571428571,,,,,,,0.2552083333333333,,,7.750000000000002,,,,,,,0.459375,,,9.774999999999999,,,,,,,3.0399999999999956,,
2023-09-24 13:46:56,3.571428571428571,4.875,,,,182.6530612244898,,0.25531899806775277,,,7.750000000000002,42.08333333333333,,,,866.6666666666664,,0.4595741965219549,,,9.774999999999999,90.25000000000004,,,,14800.000000000022,,3.0799466755540776,,
2023-09-24 13:47:01,3.1764705882352944,16.08108108108108,,2.097826086956522,,182.6530612244898,,0.25531899806775277,,,4.91764705882353,40.454545454545475,,4.593478260869565,,866.6666666666664,,0.4595741965219549,,,9.383333333333336,88.0,,26.083333333333755,,14800.000000000022,,3.0799466755540776,,
2023-09-24 13:47:06,3.08,16.08108108108108,,2.097826086956522,,182.6530612244898,,0.2554347038636203,,,4.744,40.454545454545475,,4.593478260869565,,866.6666666666664,,0.45978246695451663,,,8.699999999999992,88.0,,26.083333333333755,,14800.000000000022,,3.1199733396810077,,
2023-09-24 13:47:11,3.08,14.821428571428571,,2.097826086956522,,158.125,,0.2549714509797978,,,4.744,27.50000000000001,,4.593478260869565,,3124.999999999998,,0.45894861176363605,,,8.699999999999992,63.49999999999989,,26.083333333333755,,25666.666666666686,,2.9485148137562796,,
2023-09-24 13:47:16,3.0454545454545454,13.5625,,1.773333333333333,,158.125,,0.2549714509797978,,,4.681818181818182,23.312500000000004,,4.354666666666667,,3124.999999999998,,0.45894861176363605,,,7.749999999999973,41.875000000000085,,4.935466666666666,,25666.666666666686,,2.9485148137562796,,
2023-09-24 13:47:21,3.04,13.5625,,1.773333333333333,,158.125,,0.254053987077705,,,4.672000000000001,23.312500000000004,,4.354666666666667,,3124.999999999998,,0.457297176739869,,,7.450000000000022,41.875000000000085,,4.935466666666666,,25666.666666666686,,2.493292581272562,,
2023-09-24 13:47:26,3.04,13.214285714285715,,1.773333333333333,,161.25,,0.2516703786191537,,,4.672000000000001,23.867346938775512,,4.354666666666667,,4083.333333333331,,0.45300668151447665,,,7.450000000000022,45.65000000000002,,4.935466666666666,,24950.000000000007,,0.4983073496659243,,
2023-09-24 13:47:31,3.033333333333333,14.078947368421055,,2.3846153846153846,,161.25,,0.2516703786191537,,,4.66,24.28947368421053,,4.49585798816568,,4083.333333333331,,0.45300668151447665,,,6.949999999999992,51.50000000000048,,4.970887573964497,,24950.000000000007,,0.4983073496659243,,
2023-09-24 13:47:36,3.0,14.078947368421055,,2.3846153846153846,,161.25,,0.25104602510460255,,,4.6,24.28947368421053,,4.49585798816568,,4083.333333333331,,0.4518828451882846,,,4.96,51.50000000000048,,4.970887573964497,,24950.000000000007,,0.49707112970711304,,
2023-09-24 13:47:41,3.0,13.820754716981133,,2.3846153846153846,,149.4318181818182,,0.2550561797752809,,,4.6,23.89622641509434,,4.49585798816568,,248.97727272727275,,0.45910112359550564,,,4.96,55.500000000000675,,4.970887573964497,,15400.000000000151,,3.9733333333333274,,
2023-09-24 13:47:46,3.0,13.313953488372093,,1.8609271523178805,,149.4318181818182,,0.2550561797752809,,,4.6,24.616279069767444,,4.393377483443708,,248.97727272727275,,0.45910112359550564,,,4.96,47.10714285714285,,4.9631788079470205,,15400.000000000151,,3.9733333333333274,,
2023-09-24 13:47:51,3.0,13.313953488372093,,1.8609271523178805,,149.4318181818182,,0.2553191489361702,,,4.6,24.616279069767444,,4.393377483443708,,248.97727272727275,,0.4595744680851064,,,4.96,47.10714285714285,,4.9631788079470205,,15400.000000000151,,4.119999999999987,,
2023-09-24 13:47:56,3.0,13.920454545454547,,1.8609271523178805,,154.25531914893617,,0.2544303797468354,,,4.6,24.147727272727273,,4.393377483443708,,4000.000000000002,,0.45797468354430376,,,4.96,46.250000000000014,,4.9631788079470205,,24266.66666666668,,2.7028571428571286,,
2023-09-24 13:48:01,3.042553191489362,14.186046511627907,,1.545454545454545,,154.25531914893617,,0.2544303797468354,,,4.676595744680851,24.790697674418603,,4.32987012987013,,4000.000000000002,,0.45797468354430376,,,7.600000000000005,47.2857142857143,,4.956363636363635,,24266.66666666668,,2.7028571428571286,,
2023-09-24 13:48:06,3.130434782608696,14.186046511627907,,1.545454545454545,,154.25531914893617,,0.25466666666666665,,,4.834782608695653,24.790697674418603,,4.32987012987013,,4000.000000000002,,0.4584,,,9.183333333333335,47.2857142857143,,4.956363636363635,,24266.66666666668,,3.1199999999999863,,
2023-09-24 13:48:11,3.130434782608696,13.488372093023255,,1.545454545454545,,157.95476235922885,,0.25355450236966826,,,4.834782608695653,26.666666666666668,,4.32987012987013,,800.1000000000016,,0.45639810426540284,,,9.183333333333335,47.666666666666664,,4.956363636363635,,15203.118752499096,,2.7199999999999998,,
2023-09-24 13:48:16,3.0930232558139537,13.59375,,1.9186046511627906,,157.95476235922885,,0.25355450236966826,,,4.767441860465118,24.46875,,4.383720930232558,,800.1000000000016,,0.45639810426540284,,,8.874999999999993,46.89285714285715,,4.938372093023256,,15203.118752499096,,2.7199999999999998,,
2023-09-24 13:48:21,3.0408163265306123,13.59375,,1.9186046511627906,,157.95476235922885,,0.2542735042735043,,,4.673469387755102,24.46875,,4.383720930232558,,800.1000000000016,,0.4576923076923078,,,7.5,46.89285714285715,,4.938372093023256,,15203.118752499096,,2.8514285714286034,,
2023-09-24 13:48:26,3.0408163265306123,13.272727272727272,,1.9186046511627906,,153.2256451505369,,0.25361570247933884,,,4.673469387755102,23.745454545454546,,4.383720930232558,,5199.815985278823,,0.45650826446280995,,,7.5,45.19999999999999,,4.938372093023256,,26399.924437727812,,2.1942857142857073,,
2023-09-24 13:48:31,3.0357142857142856,13.813559322033898,,1.7659574468085106,,153.2256451505369,,0.25361570247933884,,,4.664285714285715,24.1864406779661,,4.370212765957447,,5199.815985278823,,0.45650826446280995,,,7.150000000000004,49.91666666666662,,4.956170212765957,,26399.924437727812,,2.1942857142857073,,
2023-09-24 13:48:36,3.0784313725490198,13.813559322033898,,1.7659574468085106,,153.2256451505369,,0.2540899795501022,,,4.741176470588236,24.1864406779661,,4.370212765957447,,5199.815985278823,,0.457361963190184,,,8.674999999999995,49.91666666666662,,4.956170212765957,,26399.924437727812,,3.019999999999989,,
2023-09-24 13:48:41,3.0784313725490198,14.264705882352942,,1.7659574468085106,,153.33260236950812,,0.2543859649122807,,,4.741176470588236,24.970588235294123,,4.370212765957447,,4749.66657775408,,0.4578947368421053,,,8.674999999999995,54.49999999999952,,4.956170212765957,,27266.55405405404,,3.23999999999999,,
2023-09-24 13:48:46,3.088888888888889,13.45,,1.0680272108843536,,153.33260236950812,,0.2543859649122807,,,4.76,23.65,,4.2136054421768705,,4749.66657775408,,0.4578947368421053,,,8.825,44.6875,,4.921360544217687,,27266.55405405404,,3.23999999999999,,
2023-09-24 13:48:51,3.0,13.45,,1.0680272108843536,,153.33260236950812,,0.25193298969072164,,,4.6,23.65,,4.2136054421768705,,4749.66657775408,,0.45347938144329897,,,4.959999999999999,44.6875,,4.921360544217687,,27266.55405405404,,0.4988273195876289,,
2023-09-24 13:48:56,3.0,13.4375,,1.0680272108843536,,134.09090909090907,,0.2507062146892655,,,4.6,22.9375,,4.2136054421768705,,1749.99999999999,,0.45127118644067793,,,4.959999999999999,31.00000000000003,,4.921360544217687,,25666.666666666686,,0.49639830508474575,,
2023-09-24 13:49:01,3.0,12.625,,1.4869565217391305,,134.09090909090907,,0.2507062146892655,,,4.6,22.825,,4.3252173913043475,,1749.99999999999,,0.45127118644067793,,,4.96,32.999999999999815,,4.963826086956522,,25666.666666666686,,0.49639830508474575,,
2023-09-24 13:49:06,3.048780487804878,12.625,,1.4869565217391305,,134.09090909090907,,0.2513850415512465,,,4.68780487804878,22.825,,4.3252173913043475,,1749.99999999999,,0.4524930747922438,,,7.8999999999999915,32.999999999999815,,4.963826086956522,,25666.666666666686,,0.4977423822714681,,
2023-09-24 13:49:11,3.048780487804878,12.790697674418604,,1.4869565217391305,,173.3695652173913,,0.252021563342318,,,4.68780487804878,22.837209302325583,,4.3252173913043475,,8300.0,,0.45363881401617245,,,7.8999999999999915,31.999999999999922,,4.963826086956522,,27433.33333333335,,0.4990026954177897,,
2023-09-24 13:49:16,3.0500000000000003,13.6,,1.3478260869565217,,173.3695652173913,,0.252021563342318,,,4.6899999999999995,23.2,,4.269565217391305,,8300.0,,0.45363881401617245,,,7.949999999999999,39.9999999999999,,4.926956521739131,,27433.33333333335,,0.4990026954177897,,
2023-09-24 13:49:21,3.0,13.6,,1.3478260869565217,,173.3695652173913,,0.2518891687657431,,,4.6,23.2,,4.269565217391305,,8300.0,,0.45340050377833757,,,4.96,39.9999999999999,,4.926956521739131,,27433.33333333335,,0.49874055415617136,,
2023-09-24 13:49:26,3.0,13.673469387755102,,1.3478260869565217,,153.125,,0.25058823529411767,,,4.6,23.469387755102037,,4.269565217391305,,1150.000000000003,,0.45105882352941185,,,4.96,43.333333333333265,,4.926956521739131,,24799.999999999956,,0.496164705882353,,
2023-09-24 13:49:31,3.0,13.409090909090908,,1.4132231404958677,,153.125,,0.25058823529411767,,,4.6,23.772727272727273,,4.282644628099174,,1150.000000000003,,0.45105882352941185,,,4.96,45.25000000000003,,4.928264462809917,,24799.999999999956,,0.496164705882353,,
2023-09-24 13:49:36,3.0416666666666665,13.409090909090908,,1.4132231404958677,,153.125,,0.2517942583732058,,,4.675,23.772727272727273,,4.282644628099174,,1150.000000000003,,0.4532296650717704,,,7.5499999999999945,45.25000000000003,,4.928264462809917,,24799.999999999956,,0.49855263157894736,,
2023-09-24 13:49:41,3.0416666666666665,14.09090909090909,,1.4132231404958677,,151.92307692307693,,0.25393700787401574,,,4.675,23.909090909090914,,4.282644628099174,,4750.000000000027,,0.4570866141732283,,,7.5499999999999945,45.5,,4.928264462809917,,26450.000000000004,,2.42,,
2023-09-24 13:49:46,3.0408163265306123,13.833333333333334,,0.48437500000000006,,151.92307692307693,,0.25393700787401574,,,4.673469387755102,23.3,,4.227118644067799,,4750.000000000027,,0.4570866141732283,,,7.500000000000017,41.12500000000001,,4.983728813559324,,26450.000000000004,,2.42,,
2023-09-24 13:49:51,3.0,13.833333333333334,,0.48437500000000006,,151.92307692307693,,0.25193298969072164,,,4.6,23.3,,4.227118644067799,,4750.000000000027,,0.45347938144329897,,,4.96,41.12500000000001,,4.983728813559324,,26450.000000000004,,0.4988273195876289,,
2023-09-24 13:49:56,3.0,12.830188679245282,,0.48437500000000006,,151.9230769230769,,0.2517281105990783,,,4.6,22.792452830188676,,4.227118644067799,,4000.000000000002,,0.45311059907834095,,,4.96,28.000000000000014,,4.983728813559324,,25199.999999999996,,0.498421658986175,,
2023-09-24 13:50:01,3.0408163265306123,13.482142857142856,,0.45312500000000006,,151.9230769230769,,0.2517281105990783,,,4.673469387755102,23.55357142857143,,4.13448275862069,,4000.000000000002,,0.45311059907834095,,,7.500000000000017,44.124999999999986,,4.94448275862069,,25199.999999999996,,0.498421658986175,,
2023-09-24 13:50:06,3.1363636363636362,13.482142857142856,,0.45312500000000006,,151.9230769230769,,0.2523364485981308,,,4.845454545454545,23.55357142857143,,4.13448275862069,,4000.000000000002,,0.4542056074766355,,,17.95,44.124999999999986,,4.94448275862069,,25199.999999999996,,0.49962616822429906,,
2023-09-24 13:50:11,3.1363636363636362,14.0625,,0.45312500000000006,,157.95454545454547,,0.253140703517588,,,4.845454545454545,23.8125,,4.13448275862069,,2500.0,,0.45565326633165837,,,17.95,45.12499999999996,,4.94448275862069,,26499.999999999985,,1.7760000000000393,,
