timestamp,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2026-03-25 08:49:00,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667
2026-03-25 08:49:05,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
2026-03-25 08:49:10,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
2026-03-25 08:49:15,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
2026-03-25 08:49:20,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:49:25,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:49:30,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:49:35,0.13333333333333333,0.0,0.0,0.0,0.0
2026-03-25 08:49:40,0.13333333333333333,0.0,0.0,0.0,0.0
2026-03-25 08:49:45,0.13333333333333333,0.0,0.0,0.0,0.0
2026-03-25 08:49:50,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:49:55,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0
2026-03-25 08:50:00,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0
2026-03-25 08:50:05,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667
2026-03-25 08:50:10,0.0,0.2,0.0,0.13333333333333333,0.06666666666666667
2026-03-25 08:50:15,0.13333333333333333,0.2,0.0,0.13333333333333333,0.06666666666666667
2026-03-25 08:50:20,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0
2026-03-25 08:50:25,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:50:30,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:50:35,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0
2026-03-25 08:50:40,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0
2026-03-25 08:50:45,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0
2026-03-25 08:50:50,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:50:55,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:51:00,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:51:05,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 08:51:10,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 08:51:15,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 08:51:20,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 08:51:25,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 08:51:30,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 08:51:35,0.0,0.2,0.0,0.0,0.0
2026-03-25 08:51:40,0.0,0.2,0.0,0.06666666666666667,0.0
2026-03-25 08:51:45,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0
2026-03-25 08:51:50,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0
2026-03-25 08:51:55,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:52:00,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:52:05,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:52:10,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:52:15,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0
2026-03-25 08:52:20,0.13333333333333333,0.0,0.0,0.0,0.0
2026-03-25 08:52:25,0.13333333333333333,0.0,0.0,0.0,0.0
2026-03-25 08:52:30,0.0,0.0,0.0,0.0,0.0
2026-03-25 08:52:35,0.0,0.0,0.13337779259753252,0.0,0.0
2026-03-25 08:52:40,0.0,0.0,0.13337779259753252,0.0,0.0
2026-03-25 08:52:45,0.0,0.0,0.13337779259753252,0.0,0.0
2026-03-25 08:52:50,0.0,0.0,0.0,0.0,0.0
2026-03-25 08:52:55,0.0,0.0,0.0,0.0,0.0
2026-03-25 08:53:00,0.0,0.0,0.0,0.0,0.0
2026-03-25 08:53:05,0.0,0.0,0.0,0.0,0.0
2026-03-25 08:53:10,0.0,0.0,0.0,0.0,0.0
2026-03-25 08:53:15,0.0666800026672001,0.0,0.0,0.0,0.0
2026-03-25 08:53:20,0.0666800026672001,0.0,0.0,0.0,0.06666666666666667
2026-03-25 08:53:25,0.0666800026672001,0.0,0.0,0.0,0.06666666666666667
2026-03-25 08:53:30,0.0,0.0,0.0,0.0,0.06666666666666667
2026-03-25 08:53:35,0.0,0.13333333333333333,0.0,0.0,0.0
2026-03-25 08:53:40,0.0,0.13333333333333333,0.0,0.0,0.0
2026-03-25 08:53:45,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0
2026-03-25 08:53:50,0.06666666666666667,0.0,0.0,0.0,0.0
2026-03-25 08:53:55,0.06666666666666667,0.0,0.0,0.0,0.0
2026-03-25 08:54:00,0.0,0.0,0.0,0.0,0.0
