timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2026-03-25 09:10:30,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:10:35,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:10:40,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:10:45,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:10:50,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
2026-03-25 09:10:55,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
2026-03-25 09:11:00,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
2026-03-25 09:11:05,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:11:10,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:11:15,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:11:20,0.0,0.0,0.2,0.0,0.0,0.06666666666666667
2026-03-25 09:11:25,0.0,0.0,0.2,0.0,0.0,0.06666666666666667
2026-03-25 09:11:30,0.13333333333333333,0.0,0.2,0.0,0.0,0.06666666666666667
2026-03-25 09:11:35,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:11:40,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0
2026-03-25 09:11:45,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
2026-03-25 09:11:50,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0
2026-03-25 09:11:55,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
2026-03-25 09:12:00,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
2026-03-25 09:12:05,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
2026-03-25 09:12:10,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
2026-03-25 09:12:15,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
2026-03-25 09:12:20,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
2026-03-25 09:12:25,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
2026-03-25 09:12:30,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
2026-03-25 09:12:35,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:12:40,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:12:45,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0
2026-03-25 09:12:50,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:12:55,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:13:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:13:05,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667
2026-03-25 09:13:10,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667
2026-03-25 09:13:15,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667
2026-03-25 09:13:20,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0
2026-03-25 09:13:25,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:13:30,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2026-03-25 09:13:35,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
2026-03-25 09:13:40,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
